FID_1,id,waddrid,wxcord,wycord,TAZID,COUNTYID,STATEID,AREA_TYPE,DISTR_ID,SDISTR_ID,EXTERNAL
447,447,310 EAST EIGHTH STREET_CHATTANOOGA_TN,-85.30584830000,35.04648220000,274,65,47,1,1,1,0
679,679,506 EAST 8TH STREET_CHATTANOOGA_TN,-85.30313900000,35.04511400000,274,65,47,1,1,1,0
709,709,540 MCCALLIE AVE_CHATTANOOGA_TN,-85.30364500000,35.04616800000,274,65,47,1,1,1,0
960,960,821 HOUSTON STREET_CHATTANOOGA_TN,-85.30557700000,35.04521500000,274,65,47,1,1,1,0
1096,1096,FLYNN ST / LINDSAY ST_CHATTANOOGA_TN,-85.30652810000,35.04579940000,274,65,47,1,1,1,0
2,2,1 FOUNTAIN SQUARE_CHATTANOOGA_TN,-85.30062111000,35.04497944000,275,65,47,2,1,3,0
820,820,650 MCCALLIE AVE_CHATTANOOGA_TN,-85.29990900000,35.04477600000,275,65,47,2,1,3,0
971,971,836 E 8TH ST_CHATTANOOGA_TN,-85.29765620000,35.04342340000,275,65,47,2,1,3,0
8,8,10 BLUFF VIEW AVE_CHATTANOOGA_TN,-85.30549400000,35.05494890000,909,65,47,1,1,2,0
295,295,204 HIGH ST_CHATTANOOGA_TN,-85.30540470000,35.05477160000,909,65,47,1,1,2,0
384,384,2501 DODDS AVENUE_CHATTANOOGA_TN,-85.27549500000,35.01244600000,320,65,47,2,4,10,0
393,393,2600 8TH AVE_CHATTANOOGA_TN,-85.27746300000,35.01222200000,320,65,47,2,4,10,0
272,272,2002 E 34TH ST_CHATTANOOGA_TN,-85.28856800000,35.00518500000,414,65,47,2,4,10,0
33,33,1010 E 3RD ST_CHATTANOOGA_TN,-85.28982430000,35.04747820000,289,65,47,2,1,3,0
1048,1048,960 E 3RD ST_CHATTANOOGA_TN,-85.29116900000,35.04744800000,289,65,47,2,1,3,0
219,219,1740 DAYTON BLVD_RED BANK_TN,-85.31779300000,35.08323100000,383,65,47,3,3,8,0
510,510,3621 GLENDON DR_CHATTANOOGA_TN,-85.24587300000,35.01747790000,429,65,47,3,2,18,0
522,522,3805 BRAINERD RD_CHATTANOOGA_TN,-85.24244040000,35.02249750000,429,65,47,3,2,18,0
9,9,10 FOUNTAIN CIR_CHATTANOOGA_TN,-85.25007850000,35.00672670000,427,65,47,3,4,17,0
508,508,3600 WILEY AVE_EAST RIDGE_TN,-85.24835500000,35.00914400000,427,65,47,3,4,17,0
806,806,625 MARLBORO AVE_CHATTANOOGA_TN,-85.24051200000,35.00456200000,457,65,47,3,4,17,0
563,563,4098 MANOR RD_CHATTANOOGA_TN,-85.23605620000,35.01824430000,454,65,47,3,2,18,0
596,596,4315 BRAINERD RD_CHATTANOOGA_TN,-85.23442267000,35.01635100000,454,65,47,3,2,18,0
830,830,66 WESTBROOK RD_RINGGOLD_GA,-85.17994200000,34.84436400000,638,47,13,4,12,35,0
981,981,86 WINDY DR_ROCK SPRING_GA,-85.16242300000,34.84664900000,638,47,13,4,12,35,0
978,978,8503 HILLTOP DRIVE_OOLTEWAH_TN,-85.03418000000,35.08395600000,851,65,47,4,9,27,0
685,685,5121 OOLTEWAH RINGGOLD RD_OOLTEWAH_TN,-85.06581600000,35.06496800000,135,65,47,3,9,27,0
721,721,5572 LITTLE DEBBIE PKWY_OOLTEWAH_TN,-85.06605100000,35.08180500000,135,65,47,3,9,27,0
728,728,5627 MAIN ST_OOLTEWAH_TN,-85.06217280000,35.07507400000,135,65,47,3,9,27,0
1024,1024,9232 LEE HWY_OOLTEWAH_TN,-85.06073900000,35.08217800000,135,65,47,3,9,27,0
1033,1033,9320 LEE HIGHWAY_OOLTEWAH_TN,-85.05991800000,35.08309900000,135,65,47,3,9,27,0
48,48,10606 APISON PIKE_APISON_TN,-85.03575700000,35.04643800000,607,65,47,3,8,26,0
671,671,5011 SILVER LN_COLLEGEDALE_TN,-85.02669890000,35.04074390000,607,65,47,3,8,26,0
739,739,5722 MAIN ST_OOLTEWAH_TN,-85.05952700000,35.07833700000,703,65,47,3,9,27,0
740,740,5731 MAIN ST_OOLTEWAH_TN,-85.05985040000,35.07845270000,703,65,47,3,9,27,0
1050,1050,9616 OOLTEWAH INDUSTRIAL BLVD_OOLTEWAH_TN,-85.05700200000,35.08008900000,703,65,47,3,9,27,0
992,992,8922 LA COLLINA WAY_OOLTEWAH_TN,-85.07441910000,35.06299610000,825,65,47,3,9,27,0
1099,1099,GEORGE TOWN RD / OLD LEE HWY_OOLTEWAH_TN,-85.09489450000,35.07289930000,825,65,47,3,9,27,0
614,614,4414 WELLESLEY DR_OOLTEWAH_TN,-85.07844900000,35.05362600000,134,65,47,3,8,24,0
1010,1010,9104 APISON PIKE_COLLEGEDALE_TN,-85.07778400000,35.06208500000,134,65,47,3,8,24,0
1032,1032,9310 APISON PIKE_COLLEGEDALE_TN,-85.07212400000,35.06036700000,134,65,47,3,8,24,0
1052,1052,9650 LEYLAND DR_OOLTEWAH_TN,-85.07572450000,35.05435300000,134,65,47,3,8,24,0
1146,1146,VOLKSWAGEN DR / US 11_CHATTANOOGA_TN,-85.11224740000,35.07334760000,822,65,47,3,9,27,0
270,270,2001 CENTURY OAKES DR_CHATTANOOGA_TN,-85.18348810000,35.07696930000,888,65,47,3,6,19,0
718,718,5511 BONNY OAKS DR_CHATTANOOGA_TN,-85.18275400000,35.07391870000,888,65,47,3,6,19,0
764,764,6011 CENTURY OAKS DR_CHATTANOOGA_TN,-85.18475800000,35.07918900000,888,65,47,3,6,19,0
778,778,6104 PRESERVATION DR_CHATTANOOGA_TN,-85.18767700000,35.07449500000,888,65,47,3,6,19,0
782,782,6125 PRESERVATION DR # 140_CHATTANOOGA_TN,-85.18624100000,35.07607800000,888,65,47,3,6,19,0
783,783,6125 PRESERVATION DR_CHATTANOOGA_TN,-85.18624100000,35.07607800000,888,65,47,3,6,19,0
784,784,6131 PRESERVATION DR_CHATTANOOGA_TN,-85.18590720000,35.07494830000,888,65,47,3,6,19,0
787,787,6138 PRESERVATION DR_CHATTANOOGA_TN,-85.18436600000,35.07441690000,888,65,47,3,6,19,0
443,443,3074 HICKORY VALLEY RD_CHATTANOOGA_TN,-85.15459280000,35.07356820000,743,65,47,3,6,19,0
903,903,7351 ENTERPRISE SOUTH BLVD_CHATTANOOGA_TN,-85.14742500000,35.06927400000,743,65,47,3,6,19,0
913,913,7469 ENTERPRISE SOUTH BLVD_CHATTANOOGA_TN,-85.14742500000,35.06927400000,743,65,47,3,6,19,0
1086,1086,DISCOVERY DR_CHATTANOOGA_TN,-85.14955000000,35.07473900000,743,65,47,3,6,19,0
840,840,6735 STANDIFIER GAP RD_CHATTANOOGA_TN,-85.16425600000,35.05763900000,813,65,47,3,7,22,0
836,836,6721 HICKORY BROOK RD_CHATTANOOGA_TN,-85.16535600000,35.05265500000,491,65,47,3,7,22,0
845,845,6815 SHALLOWFORD RD_CHATTANOOGA_TN,-85.16498500000,35.04655800000,486,65,47,3,7,22,0
876,876,7111 LEE HWY_CHATTANOOGA_TN,-85.15771270000,35.04784740000,486,65,47,3,7,22,0
878,878,7127 LEE HWY_CHATTANOOGA_TN,-85.15705700000,35.04937100000,486,65,47,3,7,22,0
1139,1139,SHALLOWFORD RD / HICKORY VALLEY RD_CHATTANOOGA_TN,-85.16625300000,35.04627390000,486,65,47,3,7,22,0
1036,1036,9362 DAYTON PIKE_SODDY-DAISY_TN,-85.20038400000,35.23644600000,578,65,47,4,5,15,0
1085,1085,DAYTON PIKE /  HARRISON LN_SODDY-DAISY_TN,-85.20060300000,35.23630170000,578,65,47,4,5,15,0
606,606,440 DEPOT ST_SODDY-DAISY_TN,-85.17333800000,35.28710700000,581,65,47,4,5,15,0
173,173,14705 DAYTON PIKE_SALE CREEK_TN,-85.11498800000,35.37312600000,628,65,47,4,5,16,0
761,761,601 INDUSTRIAL BLVD_SALE CREEK_TN,-85.13070800000,35.35013500000,628,65,47,4,5,16,0
828,828,658 INDUSTRIAL BLVD_SALE CREEK_TN,-85.13523600000,35.34652100000,628,65,47,4,5,16,0
37,37,10180 DAYTON PIKE_SODDY-DAISY_TN,-85.18163500000,35.25459200000,583,65,47,3,5,15,0
47,47,10575 DAYTON PIKE_SODDY-DAISY_TN,-85.17564500000,35.26482100000,583,65,47,3,5,15,0
238,238,190 DEPOT ST_SODDY-DAISY_TN,-85.15807300000,35.28954900000,583,65,47,3,5,15,0
391,391,260 SCHOOL ST_SODDY-DAISY_TN,-85.16248500000,35.29177900000,583,65,47,3,5,15,0
1056,1056,9835 DAYTON PIKE_SODDY-DAISY_TN,-85.18813200000,35.24744200000,583,65,47,3,5,15,0
83,83,11665 HIXSON PIKE_SODDY-DAISY_TN,-85.15237900000,35.28388300000,620,65,47,3,5,15,0
1040,1040,9482 DAISY DALLAS RD_SODDY-DAISY_TN,-85.19079040000,35.23590250000,575,65,47,3,5,15,0
54,54,109 INDUSTRIAL PARK DR_SODDY-DAISY_TN,-85.21700900000,35.22267400000,582,65,47,3,5,15,0
84,84,117 INDUSTRIAL PARK DR_SODDY-DAISY_TN,-85.21653700000,35.21972900000,582,65,47,3,5,15,0
1034,1034,9334 DAYTON PIKE_SODDY-DAISY_TN,-85.19976800000,35.23498100000,582,65,47,3,5,15,0
1042,1042,9508 DAYTON PIKE_SODDY-DAISY_TN,-85.19578000000,35.23861600000,582,65,47,3,5,15,0
321,321,2117 MILLARD RD_SODDY-DAISY_TN,-85.13427000000,35.21578300000,595,65,47,3,5,14,0
1060,1060,9917 ROLLING WIND DR_SODDY-DAISY_TN,-85.11862100000,35.21947400000,595,65,47,3,5,14,0
1104,1104,HAMBY RD / SEQUOYAH ACCESS RD_SODDY-DAISY_TN,-85.13284100000,35.23059900000,589,65,47,3,5,14,0
451,451,312 HANNAH LN_HIXSON_TN,-85.22125200000,35.18276600000,574,65,47,3,3,13,0
974,974,8443 CROSS TIMBERS CIR_HIXSON_TN,-85.19514600000,35.20313000000,572,65,47,3,3,13,0
495,495,344 HIXSON ST_SODDY-DAISY_TN,-85.18924300000,35.23414600000,585,65,47,3,5,15,0
998,998,9001 W OLD LOVELADY RD_SODDY-DAISY_TN,-85.18624870000,35.22132870000,585,65,47,3,5,15,0
931,931,7901 MIDDLE VALLEY RD_MIDDLE VALLEY_TN,-85.18412300000,35.19645900000,568,65,47,3,3,13,0
861,861,7016 HOMESTEAD CIR_MIDDLE VALLEY_TN,-85.20574300000,35.17706100000,573,65,47,3,3,13,0
917,917,7510 S DENT RD_HIXSON_TN,-85.20448500000,35.19035490000,573,65,47,3,3,13,0
744,744,5764 TENNESSEE 153_CHATTANOOGA_TN,-85.24669700000,35.15374000000,504,65,47,3,3,11,0
254,254,1966 NORTHPOINT BOULEVARD_HIXSON_TN,-85.24643300000,35.13857500000,501,65,47,3,3,11,0
665,665,5001 HIXSON PIKE_CHATTANOOGA_TN,-85.24415100000,35.13329400000,501,65,47,3,3,11,0
666,666,5001 HIXSON PIKE_HIXSON_TN,-85.24317170000,35.13261940000,501,65,47,3,3,11,0
675,675,5031 HIXSON PIKE_CHATTANOOGA_TN,-85.24083400000,35.13488600000,501,65,47,3,3,11,0
677,677,5035 HIXSON PIKE_HIXSON_TN,-85.24114500000,35.13462600000,501,65,47,3,3,11,0
705,705,5348 TENNESSEE 153_CHATTANOOGA_TN,-85.24525000000,35.13419800000,501,65,47,3,3,11,0
714,714,5440 HWY 153_CHATTANOOGA_TN,-85.24772660000,35.13829130000,501,65,47,3,3,11,0
643,643,4805 JOHNSON RD_BIRCHWOOD_TN,-85.02472100000,35.36170900000,354,65,47,4,9,28,0
152,152,13816 MT TABOR RD_SODDY-DAISY_TN,-85.08085400000,35.32703600000,626,65,47,4,5,16,0
333,333,2164 S SHORE ACRES RD_SALE CREEK_TN,-85.07795500000,35.30119700000,626,65,47,4,5,16,0
81,81,11514 BIRCHWOOD PIKE_HARRISON_TN,-85.06070690000,35.26079400000,361,65,47,4,9,28,0
57,57,10919 HIXSON PIKE_SODDY-DAISY_TN,-85.11724200000,35.25068000000,616,65,47,3,5,15,0
40,40,1023 FALCON RUN DR_SODDY-DAISY_TN,-85.15328900000,35.23784800000,588,65,47,3,5,15,0
125,125,1287 SEQUOYAH ACCESS RD_SODDY-DAISY_TN,-85.15155550000,35.23221800000,588,65,47,3,5,15,0
1046,1046,9531 WEST RIDGE TRAIL ROAD_SODDY-DAISY_TN,-85.16771200000,35.23127300000,592,65,47,3,5,14,0
197,197,1602 ARAPAHO DR_SODDY-DAISY_TN,-85.09829700000,35.30544700000,623,65,47,4,5,16,0
1079,1079,BROOKE STONE DR / EMERALD POINTE DR_SALE CREEK_TN,-85.10385800000,35.31852850000,623,65,47,4,5,16,0
82,82,11638 ARMSTRONG RD_SODDY-DAISY_TN,-85.11194600000,35.28190000000,621,65,47,4,5,16,0
44,44,104 FORT HILL TER_DALTON_GA,-84.96353060000,34.77189220000,0,0,0,0,0,0,0
49,49,10680 TREENA ST_SAN DIEGO_CA,-117.11385610000,32.91170030000,0,0,0,0,0,0,0
87,87,1175 NEW HOPE RD NW_TUNNEL HILL_GA,-84.98655400000,34.87563600000,0,0,0,0,0,0,0
88,88,1175 NEW HOPE RD NW_VARNELL_GA,-84.98655400000,34.87563600000,0,0,0,0,0,0,0
94,94,1200 MEMORIAL DR_DALTON_GA,-84.98375000000,34.78893150000,0,0,0,0,0,0,0
95,95,1200 MEMORIAL DR_TUNNEL HILL_GA,-84.98370400000,34.78897700000,0,0,0,0,0,0,0
103,103,1204 WINSTON DR_DALTON_GA,-84.94831930000,34.75730730000,0,0,0,0,0,0,0
109,109,1212 BROADRICK DRIVE_DALTON_GA,-84.98549200000,34.78348800000,0,0,0,0,0,0,0
119,119,1248 HIGHWAY 64_OCOEE_TN,-84.67889300000,35.11167400000,0,0,0,0,0,0,0
120,120,1250 CROSS PLAINS TRAIL_DALTON_GA,-84.93808900000,34.79433400000,0,0,0,0,0,0,0
126,126,1290 CHATTANOOGA RD_DALTON_GA,-84.97413530000,34.78168810000,0,0,0,0,0,0,0
128,128,130 RICHARDSON DR_DALTON_GA,-84.92548600000,34.77615100000,0,0,0,0,0,0,0
135,135,1300 TIARCO DRIVE SOUTHWEST_PHELPS_GA,-84.99197300000,34.68832400000,0,0,0,0,0,0,0
144,144,1309 REDMOND RD_ROME_GA,-85.19866180000,34.27842650000,0,0,0,0,0,0,0
147,147,1325 NEW HOPE RD_SPRING PLACE_GA,-84.84554800000,34.72473720000,0,0,0,0,0,0,0
151,151,1361 GEORGIA 201_VARNELL_GA,-84.97794620000,34.88214980000,0,0,0,0,0,0,0
162,162,1412 OLD DUG GAP RD_DALTON_GA,-84.99806710000,34.72411010000,0,0,0,0,0,0,0
164,164,142 CARBONDALE ROAD SOUTHWEST_DALTON_GA,-84.98220100000,34.65413200000,0,0,0,0,0,0,0
172,172,1450 STRAWBERRY LN_EAST CLEVELAND_TN,-84.85007660000,35.15673910000,0,0,0,0,0,0,0
175,175,14904 STATE HIGHWAY 58 S_DECATUR_TN,-84.80329540000,35.49304660000,0,0,0,0,0,0,0
176,176,1500 AVIATION BOULEVARD_ATLANTA_GA,-84.41579100000,33.64112300000,0,0,0,0,0,0,0
179,179,1502 CORONET DR_DALTON_GA,-84.96617980000,34.79944920000,0,0,0,0,0,0,0
182,182,1507 BROOMTOWN RD_LAFAYETTE_GA,-85.30169198000,34.68388350000,0,0,0,0,0,0,0
191,191,155 CENTRAL AVE_BENTON_TN,-84.56688150000,35.23835430000,0,0,0,0,0,0,0
223,223,180 CROSS PLAINS BLVD SE_PHELPS_GA,-84.97472700000,34.67150000000,0,0,0,0,0,0,0
232,232,1821 WENDELL ST_DALTON_GA,-84.94240030000,34.74294030000,0,0,0,0,0,0,0
253,253,1951 E HWY 136_LAFAYETTE_GA,-85.24701800000,34.69743100000,0,0,0,0,0,0,0
255,255,1981 KEITH ST NW_CLEVELAND_TN,-84.87817400000,35.17478140000,0,0,0,0,0,0,0
264,264,200 RIVER RD_DECATUR_TN,-84.79132500000,35.51946210000,0,0,0,0,0,0,0
277,277,201 ALCOA HWY_LOUISVILLE_TN,-83.99080800000,35.80643100000,0,0,0,0,0,0,0
282,282,201 S HAMILTON ST_DALTON_GA,-84.96732700000,34.77030900000,0,0,0,0,0,0,0
283,283,201 S MAIN ST # B_LAFAYETTE_GA,-85.28214700000,34.70392200000,0,0,0,0,0,0,0
298,298,2048 INDUSTRIAL BLVD_KIMBALL_TN,-85.64775900000,35.04840000000,0,0,0,0,0,0,0
299,299,205 INDUSTRIAL BLVD_DALTON_GA,-84.97368090000,34.73557500000,0,0,0,0,0,0,0
304,304,207 PHELPS ROAD SOUTHEAST_DALTON_GA,-84.98560200000,34.69723500000,0,0,0,0,0,0,0
312,312,2103 FIBER PARK DR_DALTON_GA,-85.00360830000,34.76600710000,0,0,0,0,0,0,0
332,332,216 THACKER DR_ROCK SPRING_GA,-85.24631380000,34.81510770000,0,0,0,0,0,0,0
337,337,2190 S LEE HWY_CLEVELAND_TN,-84.90826530000,35.15150260000,0,0,0,0,0,0,0
358,358,2253 CHAMBLISS AVE NW_CLEVELAND_TN,-84.87088200000,35.17569300000,0,0,0,0,0,0,0
364,364,2305 ABUTMENT RD_PHELPS_GA,-84.96256180000,34.72547030000,0,0,0,0,0,0,0
365,365,2305 CHAMBLISS AVE NW_CLEVELAND_TN,-84.86977800000,35.17737700000,0,0,0,0,0,0,0
397,397,2625 U.S. 27_LAFAYETTE_GA,-85.27516420000,34.70245850000,0,0,0,0,0,0,0
405,405,268 WEST JACKSON AVENUE_SPRING CITY_TN,-84.86109200000,35.69561900000,0,0,0,0,0,0,0
408,408,2703 RALPH BUCKNER BLVD NE_CLEVELAND_TN,-84.85244960000,35.16728780000,0,0,0,0,0,0,0
409,409,2706 WILSON ROCKY DELL_SIGNAL MOUNTAIN_GA,-85.46697040000,34.53462190000,0,0,0,0,0,0,0
418,418,2800 STEAM PLANT ACCESS RD_STEVENSON_AL,-85.76602020000,34.88833720000,0,0,0,0,0,0,0
423,423,285 MAIN ST_DAYTON_TN,-85.01350300000,35.49213200000,0,0,0,0,0,0,0
431,431,300 KING ST_COHUTTA_GA,-84.95057280000,34.96599360000,0,0,0,0,0,0,0
441,441,304 NORTH MAIN STREET_LAFAYETTE_GA,-85.28163400000,34.70829600000,0,0,0,0,0,0,0
444,444,3097 MARKET ST_DAYTON_TN,-85.00245320000,35.50979210000,0,0,0,0,0,0,0
462,462,3175 CEDARTOWN HWY_ROME_GA,-85.20752860000,34.16980910000,0,0,0,0,0,0,0
464,464,320 MAXWELL ROAD_ALPHARETTA_GA,-84.30067400000,34.06659400000,0,0,0,0,0,0,0
469,469,323 WEST MAIN STREET_CAMDEN_TN,-88.11390200000,36.05721200000,0,0,0,0,0,0,0
470,470,324 W 4TH AVE_DAYTON_TN,-85.01132090000,35.49595500000,0,0,0,0,0,0,0
472,472,325 WOLFE ST_COHUTTA_GA,-84.95151000000,34.95956940000,0,0,0,0,0,0,0
476,476,331 STEWART ST_OGLETHORPE_GA,-84.06144590000,32.28890510000,0,0,0,0,0,0,0
483,483,3359 BLAKE DR SW_DALTON_GA,-85.00208710000,34.67997560000,0,0,0,0,0,0,0
498,498,3500 PEERLESS RD NW_CLEVELAND_TN,-84.86891000000,35.19903290000,0,0,0,0,0,0,0
505,505,3570 KEITH STREET NORTHWEST_CLEVELAND_TN,-84.85987800000,35.19244300000,0,0,0,0,0,0,0
515,515,372 GEORGIA 95_ROCK SPRING_GA,-85.23834150000,34.81798760000,0,0,0,0,0,0,0
556,556,4029 GEORGETOWN RD NW_CLEVELAND_TN,-84.88250150000,35.21352860000,0,0,0,0,0,0,0
564,564,410 OLD MILL RD_CARTERSVILLE_GA,-84.82265300000,34.14930300000,0,0,0,0,0,0,0
593,593,431 S GREEN ST_DALTON_GA,-84.96328850000,34.76642720000,0,0,0,0,0,0,0
594,594,431 SOUTH GREEN ST_DALTON_GA,-84.96328800000,34.76642700000,0,0,0,0,0,0,0
603,603,435 WHITENER DRIVE_DALTON_GA,-84.93940900000,34.76522300000,0,0,0,0,0,0,0
610,610,441 CLUB RD_HELENA_GA,-82.90712300000,32.15743510000,0,0,0,0,0,0,0
628,628,4570 FRONTAGE RD_CLEVELAND_TN,-84.86381650000,35.22207340000,0,0,0,0,0,0,0
633,633,463 SAM RIDLEY PKWY W_SMYRNA_TN,-86.53625830000,35.99360790000,0,0,0,0,0,0,0
656,656,4949 SWISS AVE_DALLAS_TX,-96.76992300000,32.80295500000,0,0,0,0,0,0,0
664,664,500 WATER ST_JACKSONVILLE_FL,-81.66423100000,30.32513800000,0,0,0,0,0,0,0
681,681,508 E MORRIS ST_DALTON_GA,-84.96158450000,34.76865030000,0,0,0,0,0,0,0
695,695,521 INDUSTRIAL PARK RD_DUNLAP_TN,-85.38092800000,35.39107300000,0,0,0,0,0,0,0
696,696,522 HIGHWAY 64_OCOEE_TN,-84.70712300000,35.12095800000,0,0,0,0,0,0,0
703,703,5335 GEORGETOWN RD_CLEVELAND_TN,-84.91769710000,35.26378080000,0,0,0,0,0,0,0
715,715,550 1ST ST NW_CLEVELAND_TN,-84.88332460000,35.16267930000,0,0,0,0,0,0,0
745,745,58 HOG JOWL RD_COOPER HEIGHTS_GA,-85.36841660000,34.75492320000,0,0,0,0,0,0,0
772,772,607 5TH AVE_DALTON_GA,-84.95368870000,34.76561250000,0,0,0,0,0,0,0
774,774,610 NORTH VIEW ST_LAFAYETTE_GA,-85.27804540000,34.71586090000,0,0,0,0,0,0,0
788,788,614 MAIN ST_DALTON_GA,-84.97998800000,34.78606800000,0,0,0,0,0,0,0
794,794,616 EAST WALNUT AVE_DALTON_GA,-84.95741700000,34.76160200000,0,0,0,0,0,0,0
795,795,616 W WALNUT AVE_DALTON_GA,-84.97426060000,34.76147600000,0,0,0,0,0,0,0
819,819,650 COLLEGE DR_DALTON_GA,-85.00311100000,34.77275427000,0,0,0,0,0,0,0
821,821,650 OAKLAND ROAD_SWEETWATER_TN,-84.49705600000,35.62486200000,0,0,0,0,0,0,0
848,848,6868 WATTS BAR HWY_SPRING CITY_TN,-84.78962418000,35.60220713000,0,0,0,0,0,0,0
872,872,707 OLD DALTON ELLIJAY RD_CHATSWORTH_GA,-84.78655820000,34.77768060000,0,0,0,0,0,0,0
884,884,72 STEAM PLANT ACCESS RD_STEVENSON_AL,-85.78640970000,34.90501840000,0,0,0,0,0,0,0
885,885,720 SMYRNA RD_EVENSVILLE_TN,-84.93065600000,35.57668600000,0,0,0,0,0,0,0
915,915,75 5TH ST NW_ATLANTA_GA,-84.38948400000,33.77732800000,0,0,0,0,0,0,0
939,939,8001 VOLKSWAGEN DR_VICTORIA_TN,-85.49826190000,35.06975320000,0,0,0,0,0,0,0
957,957,819 WALNUT SQUARE BLVD_DALTON_GA,-84.93385770000,34.76020820000,0,0,0,0,0,0,0
972,972,8379 NEW HWY 53 NE_PLAINVILLE_GA,-85.02520000000,34.39110000000,0,0,0,0,0,0,0
1000,1000,901 NORTH MAIN ST_LAFAYETTE_GA,-85.28007800000,34.72081800000,0,0,0,0,0,0,0
1003,1003,902 N HAMILTON ST_DALTON_GA,-84.96643660000,34.78448540000,0,0,0,0,0,0,0
1004,1004,902 NORTH HAMILTON_DALTON_GA,-84.96643660000,34.78448540000,0,0,0,0,0,0,0
1006,1006,91 4TH ST_TRION_GA,-85.30526920000,34.55155350000,0,0,0,0,0,0,0
1016,1016,9191 SOUTH JAMAICA ST_ENGLEWOOD_CO,-104.89032900000,39.60034800000,0,0,0,0,0,0,0
1038,1038,9400 RHEA COUNTY HIGHWAY_DAYTON_TN,-84.98163500000,35.53028100000,0,0,0,0,0,0,0
1047,1047,958 OLD LOWER RIVER RD NW_CHARLESTON_TN,-84.80094520000,35.30459620000,0,0,0,0,0,0,0
1057,1057,990 MANUFACTURERS RD_DAYTON_TN,-84.99254500000,35.52902100000,0,0,0,0,0,0,0
1058,1058,990 TOFFIE TERRACE_ATLANTA_GA,-84.42964200000,33.65647700000,0,0,0,0,0,0,0
1066,1066,AUGUSTA AIKEN RD / CHESTERFIELD ST S_AIKEN_SC,-81.71955330000,33.56041680000,0,0,0,0,0,0,0
1070,1070,BEAULIEU RD / ALABAMA 277_BRIDGEPORT_AL,-85.72520210000,34.96060390000,0,0,0,0,0,0,0
1082,1082,CHURCH ST NE / 2ND ST NE_CLEVELAND_TN,-84.87429030000,35.16011100000,0,0,0,0,0,0,0
1083,1083,CLARENCE KING DR / UNION GROVE RD SE_ADAIRSVILLE_GA,-84.92710400000,34.43502780000,0,0,0,0,0,0,0
1084,1084,CRABTREE ST / WOLVERINE DR_TRENTON_GA,-85.51262290000,34.87203530000,0,0,0,0,0,0,0
1098,1098,GAME RESERVE RD / WHASHA LN_CHATTANOOGA_TN,-85.42724000000,35.13981200000,0,0,0,0,0,0,0
1105,1105,HAMILTON AVE / 19TH ST_SOUTH PITTSBURG_TN,-85.72353940000,34.99281960000,0,0,0,0,0,0,0
1115,1115,LAUREL BRAE DR / STATE HIGHWAY 156_SEWANEE_TN,-85.89197860000,35.20091750000,0,0,0,0,0,0,0
1126,1126,N LEE HWY / STUART RD NE_CLEVELAND_TN,-84.84566850000,35.20104600000,0,0,0,0,0,0,0
1130,1130,RED HOT TRAIL / CORDELL RD_ROCK SPRING_GA,-85.21375270000,34.75347130000,0,0,0,0,0,0,0
1136,1136,S PENTZ ST / W CUYLER ST_DALTON_GA,-84.97022280000,34.76980210000,0,0,0,0,0,0,0
1142,1142,STEWART ST/RICHARDSON ST_OGLETHORPE_GA,-84.06115490000,32.28924730000,0,0,0,0,0,0,0
1143,1143,TAFT HIGHWAY / COUNTY LINE RD_CHATTANOOGA_TN,-85.35364200000,35.18955700000,0,0,0,0,0,0,0
1144,1144,U.S. 11 / E VALLEY DR_BRISTOL_VA,-82.17230620000,36.61508030000,0,0,0,0,0,0,0
1148,1148,W WALNUT AVE / COLLEGE DR_DALTON_GA,-85.00211730000,34.76104390000,0,0,0,0,0,0,0
1149,1149,WARNER BRIDGE RD / CARD RD_SHELBYVILLE_TN,-86.58044730000,35.51749130000,0,0,0,0,0,0,0
