w_geocode,state,stateID,county,countyID,tract,block_group,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CNSTotal,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,empedu_p,empTotal,emptrn_p
130470303041044,Georgia,13,Catoosa County,047,030304,1044,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0
130470303041061,Georgia,13,Catoosa County,047,030304,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
130470303041062,Georgia,13,Catoosa County,047,030304,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,39,0,0,0,0,0,0,0,0,39,39,0
130470303041069,Georgia,13,Catoosa County,047,030304,1069,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0
130470303041076,Georgia,13,Catoosa County,047,030304,1076,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3
130470304011000,Georgia,13,Catoosa County,047,030401,1000,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,38,0,0,0,0,0,0,38,0
130470304011002,Georgia,13,Catoosa County,047,030401,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0
130470304011005,Georgia,13,Catoosa County,047,030401,1005,0,0,0,3,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,90,0,0,0,0,0,0,0,3,87,90,0
130470304011007,Georgia,13,Catoosa County,047,030401,1007,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,16,0,17,1
130470304011011,Georgia,13,Catoosa County,047,030401,1011,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,2,0,3,0,0,0,0,5,2
130470304011012,Georgia,13,Catoosa County,047,030401,1012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
130470304011014,Georgia,13,Catoosa County,047,030401,1014,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,0,0,0,2,11,0,0,0,13,0
130470304011016,Georgia,13,Catoosa County,047,030401,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,86,0,0,0,0,0,0,0,0,86,86,0
130470304011018,Georgia,13,Catoosa County,047,030401,1018,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0
130470304011026,Georgia,13,Catoosa County,047,030401,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,6,0
130470304012000,Georgia,13,Catoosa County,047,030401,2000,0,0,0,15,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,5,0,0,7,0,15,0,27,0
130470304012008,Georgia,13,Catoosa County,047,030401,2008,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0
130470304012009,Georgia,13,Catoosa County,047,030401,2009,14,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,5,0,14,0,19,0
130470304012011,Georgia,13,Catoosa County,047,030401,2011,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0
130470304012019,Georgia,13,Catoosa County,047,030401,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
130470304012026,Georgia,13,Catoosa County,047,030401,2026,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3
130470304012044,Georgia,13,Catoosa County,047,030401,2044,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,3
130470304013000,Georgia,13,Catoosa County,047,030401,3000,0,0,0,5,0,0,28,1,0,0,0,0,0,0,0,15,0,0,46,0,95,0,0,1,15,0,28,46,5,0,95,1
130470304013003,Georgia,13,Catoosa County,047,030401,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,27,0,0,0,0,0,27,0
130470304013009,Georgia,13,Catoosa County,047,030401,3009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,14,0,0,0,0,1,0,13,0,0,14,0
130470304013012,Georgia,13,Catoosa County,047,030401,3012,0,0,0,0,0,0,20,0,0,3,0,2,0,0,0,0,0,0,0,0,25,0,0,0,0,5,20,0,0,0,25,0
130470304013013,Georgia,13,Catoosa County,047,030401,3013,0,0,0,0,0,0,32,0,0,6,0,1,0,0,0,0,0,0,0,0,39,0,0,0,0,7,32,0,0,0,39,0
130470304013015,Georgia,13,Catoosa County,047,030401,3015,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,28,0,0,40,28,0,0,2,0,10,0,0,0,40,0
130470304013016,Georgia,13,Catoosa County,047,030401,3016,0,0,0,0,87,0,7,0,0,0,0,0,0,12,0,0,0,0,13,0,119,0,0,87,0,12,7,13,0,0,119,0
130470304013017,Georgia,13,Catoosa County,047,030401,3017,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,16,0,22,0,0,0,0,0,6,16,0,0,22,0
130470304013020,Georgia,13,Catoosa County,047,030401,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,50,0,0,0,0,0,50,0
130470304013023,Georgia,13,Catoosa County,047,030401,3023,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0
130470304013027,Georgia,13,Catoosa County,047,030401,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,12,0,0,0,0,0,0,0,0,12,0
130470304013028,Georgia,13,Catoosa County,047,030401,3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,33,0,0,0,0,0,0,0,33,0
130470304013029,Georgia,13,Catoosa County,047,030401,3029,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,125,0,0,0,0,130,0,0,0,125,0,5,0,0,0,130,0
130470304013030,Georgia,13,Catoosa County,047,030401,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,0,0,0,21,0,0,21,0
130470304013033,Georgia,13,Catoosa County,047,030401,3033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,1,0,0,0,3,0,0,4,1
130470304013038,Georgia,13,Catoosa County,047,030401,3038,0,0,34,0,0,1,67,0,0,2,0,0,0,7,0,0,0,209,24,0,344,209,0,35,0,9,67,24,0,0,344,1
130470304013039,Georgia,13,Catoosa County,047,030401,3039,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,0,0,0,0,36,0,0,0,35,1,0,0,0,0,36,0
130470304013045,Georgia,13,Catoosa County,047,030401,3045,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,6,0,0,0,8,2
130470304013048,Georgia,13,Catoosa County,047,030401,3048,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,1,0,0,0,11,0,12,0
130470304013050,Georgia,13,Catoosa County,047,030401,3050,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,2,1
130470304013051,Georgia,13,Catoosa County,047,030401,3051,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0
130470304013053,Georgia,13,Catoosa County,047,030401,3053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0
130470304013055,Georgia,13,Catoosa County,047,030401,3055,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0
130470304021004,Georgia,13,Catoosa County,047,030402,1004,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,4,0,6,0
130470304021016,Georgia,13,Catoosa County,047,030402,1016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
130470304021021,Georgia,13,Catoosa County,047,030402,1021,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,41,0,41,0
130470304021022,Georgia,13,Catoosa County,047,030402,1022,0,0,0,0,0,0,18,0,0,0,2,0,0,0,0,0,9,0,12,0,41,0,0,0,0,2,18,21,0,0,41,0
130470304021024,Georgia,13,Catoosa County,047,030402,1024,0,0,0,0,0,0,35,0,0,1,50,2,0,0,0,21,0,5,0,0,114,5,0,0,21,53,35,0,0,0,114,0
130470304021026,Georgia,13,Catoosa County,047,030402,1026,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,32,0,0,0,0,51,0,0,0,32,19,0,0,0,0,51,0
130470304022002,Georgia,13,Catoosa County,047,030402,2002,0,0,0,0,1,10,4,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,11,0,1,4,0,0,0,16,10
130470304022006,Georgia,13,Catoosa County,047,030402,2006,0,0,0,10,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,0,3,0,10,0,15,2
130470304022007,Georgia,13,Catoosa County,047,030402,2007,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,8,0
130470304022008,Georgia,13,Catoosa County,047,030402,2008,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,4
130470304022014,Georgia,13,Catoosa County,047,030402,2014,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,18,0
130470304022017,Georgia,13,Catoosa County,047,030402,2017,0,0,0,0,0,0,234,0,7,0,0,0,0,0,0,15,0,0,0,0,256,0,0,0,15,7,234,0,0,0,256,0
130470304022018,Georgia,13,Catoosa County,047,030402,2018,0,0,0,16,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,1,0,0,55,0,16,0,72,0
130470304022020,Georgia,13,Catoosa County,047,030402,2020,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,11,0
130470304022023,Georgia,13,Catoosa County,047,030402,2023,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,36,0,0,2,0,42,0,0,0,36,0,3,2,1,0,42,0
130470304022025,Georgia,13,Catoosa County,047,030402,2025,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24,0,0,0,0,0,0,24,24
130470304022027,Georgia,13,Catoosa County,047,030402,2027,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,23,0,0,2,0,43,0,0,0,23,2,16,2,0,0,43,0
130470304023003,Georgia,13,Catoosa County,047,030402,3003,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,2
130470304023005,Georgia,13,Catoosa County,047,030402,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,8,0,0,0,5,0,0,3,0,0,8,0
130470304023022,Georgia,13,Catoosa County,047,030402,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0
130470304023036,Georgia,13,Catoosa County,047,030402,3036,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,8,0
130470304024009,Georgia,13,Catoosa County,047,030402,4009,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,36,0,36,0
130470304024013,Georgia,13,Catoosa County,047,030402,4013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,12,0,0,0,0,0,0,0,0,12,0
130470304024022,Georgia,13,Catoosa County,047,030402,4022,0,0,0,19,0,0,7,17,0,0,0,0,0,0,0,0,0,0,10,0,53,0,0,17,0,0,7,10,19,0,53,17
130470304024030,Georgia,13,Catoosa County,047,030402,4030,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,27,0,27,0
130470304024032,Georgia,13,Catoosa County,047,030402,4032,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
130470305001001,Georgia,13,Catoosa County,047,030500,1001,0,0,0,1,19,52,10,1,0,0,0,2,0,0,0,0,0,0,1,0,86,0,0,72,0,2,10,1,1,0,86,53
130470305001008,Georgia,13,Catoosa County,047,030500,1008,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,7,0
130470305001029,Georgia,13,Catoosa County,047,030500,1029,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0
130470305001041,Georgia,13,Catoosa County,047,030500,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0
130470305001050,Georgia,13,Catoosa County,047,030500,1050,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,15,0
130470305001053,Georgia,13,Catoosa County,047,030500,1053,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0
130470305001055,Georgia,13,Catoosa County,047,030500,1055,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0
130470305001056,Georgia,13,Catoosa County,047,030500,1056,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,6,0
130470305001057,Georgia,13,Catoosa County,047,030500,1057,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0
130470305002011,Georgia,13,Catoosa County,047,030500,2011,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0
130470305002014,Georgia,13,Catoosa County,047,030500,2014,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0
130470305002025,Georgia,13,Catoosa County,047,030500,2025,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,6,2,0,0,8,0
130470305002028,Georgia,13,Catoosa County,047,030500,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,9,0,0,0,0,0,9,0
130470305002032,Georgia,13,Catoosa County,047,030500,2032,0,0,0,0,12,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,20,0,0,12,0,8,0,0,0,0,20,0
130470305003000,Georgia,13,Catoosa County,047,030500,3000,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0
130470305003005,Georgia,13,Catoosa County,047,030500,3005,0,0,0,0,0,23,0,0,0,0,7,0,0,0,0,0,0,0,0,0,30,0,0,23,0,7,0,0,0,0,30,23
130470305003011,Georgia,13,Catoosa County,047,030500,3011,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,148,0,0,0,0,0,0,148,0
130470305003021,Georgia,13,Catoosa County,047,030500,3021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
130470306001008,Georgia,13,Catoosa County,047,030600,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,43,0,0,0,0,43,0,0,0,0,43,0
130470306002012,Georgia,13,Catoosa County,047,030600,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,12,0,0,12,0
130470306003000,Georgia,13,Catoosa County,047,030600,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,65,0,0,0,0,0,0,0,0,65,65,0
130470306003001,Georgia,13,Catoosa County,047,030600,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,0,0,0,0,0,0,27,0,0,27,0
130470306003006,Georgia,13,Catoosa County,047,030600,3006,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0
130470306003010,Georgia,13,Catoosa County,047,030600,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
130470306004000,Georgia,13,Catoosa County,047,030600,4000,0,0,0,3,0,4,0,0,0,0,0,0,0,32,0,0,0,0,0,0,39,0,0,4,0,32,0,0,3,0,39,4
130470306004001,Georgia,13,Catoosa County,047,030600,4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,68,0,0,0,0,0,0,0,0,68,68,0
130470306004002,Georgia,13,Catoosa County,047,030600,4002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,5,0
130470306004008,Georgia,13,Catoosa County,047,030600,4008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,10,0,0,0,0,0,10,0
130470306004012,Georgia,13,Catoosa County,047,030600,4012,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0
130470306004016,Georgia,13,Catoosa County,047,030600,4016,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,7,0,0,0,11,0
130470306004021,Georgia,13,Catoosa County,047,030600,4021,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,9,5,0,0,0,0,4,0,0,0,9,0
130470306004025,Georgia,13,Catoosa County,047,030600,4025,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,15,0
130470306004030,Georgia,13,Catoosa County,047,030600,4030,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0
130470306004031,Georgia,13,Catoosa County,047,030600,4031,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0
130470306004033,Georgia,13,Catoosa County,047,030600,4033,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0
130470306004036,Georgia,13,Catoosa County,047,030600,4036,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0
130470306005000,Georgia,13,Catoosa County,047,030600,5000,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,8,0
130470306005012,Georgia,13,Catoosa County,047,030600,5012,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0
130470307001000,Georgia,13,Catoosa County,047,030700,1000,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0
130470307001003,Georgia,13,Catoosa County,047,030700,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,9,0,0,0,0,0,9,0
130470307001006,Georgia,13,Catoosa County,047,030700,1006,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0
130470307001012,Georgia,13,Catoosa County,047,030700,1012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
130470307001013,Georgia,13,Catoosa County,047,030700,1013,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,10,0
130470307001015,Georgia,13,Catoosa County,047,030700,1015,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0
130470307001016,Georgia,13,Catoosa County,047,030700,1016,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0
130470307001022,Georgia,13,Catoosa County,047,030700,1022,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,27,0,0,0,0,46,0,0,0,27,19,0,0,0,0,46,0
130470307001023,Georgia,13,Catoosa County,047,030700,1023,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,4,0,6,2
130470307001027,Georgia,13,Catoosa County,047,030700,1027,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,19,0,0,33,19,0,0,0,4,10,0,0,0,33,0
130470307001036,Georgia,13,Catoosa County,047,030700,1036,0,0,0,0,0,3,165,0,0,0,0,0,0,0,0,196,0,52,0,0,416,52,0,3,196,0,165,0,0,0,416,3
130470307001040,Georgia,13,Catoosa County,047,030700,1040,0,0,0,0,0,0,6,0,0,29,7,0,0,0,0,3,0,56,0,0,101,56,0,0,3,36,6,0,0,0,101,0
130470307001041,Georgia,13,Catoosa County,047,030700,1041,0,0,0,0,0,0,69,0,0,17,0,0,0,0,0,1,15,38,0,0,140,38,0,0,1,17,69,15,0,0,140,0
130470307001042,Georgia,13,Catoosa County,047,030700,1042,0,0,0,0,0,1,144,0,2,1,8,0,0,0,2,0,0,40,0,0,198,40,0,1,0,11,144,0,0,2,198,1
130470307001051,Georgia,13,Catoosa County,047,030700,1051,0,0,0,0,0,0,47,0,1,0,3,6,0,0,1,75,0,107,0,0,240,107,0,0,75,10,47,0,0,1,240,0
130470307001053,Georgia,13,Catoosa County,047,030700,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,21,0,0,21,0
130470307002000,Georgia,13,Catoosa County,047,030700,2000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,6,0,0,12,0,22,0,0,0,6,4,0,12,0,0,22,0
130470307002003,Georgia,13,Catoosa County,047,030700,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0
130470307002010,Georgia,13,Catoosa County,047,030700,2010,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0
130470307002012,Georgia,13,Catoosa County,047,030700,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1,0,27,0,0,100,27,0,0,1,0,0,0,0,72,100,0
130470307002016,Georgia,13,Catoosa County,047,030700,2016,0,0,0,5,0,1,43,0,0,8,0,0,0,0,0,75,0,135,18,1,286,135,1,1,75,8,43,18,5,0,286,1
130470307002022,Georgia,13,Catoosa County,047,030700,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
130470307002029,Georgia,13,Catoosa County,047,030700,2029,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,14,0
130470307003000,Georgia,13,Catoosa County,047,030700,3000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,17,0,0,0,0,1,0,16,0,0,17,0
130470307003003,Georgia,13,Catoosa County,047,030700,3003,0,0,0,0,14,0,0,0,9,0,1,0,0,0,66,83,0,178,0,0,351,178,0,14,83,10,0,0,0,66,351,0
130470307003004,Georgia,13,Catoosa County,047,030700,3004,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,8,0,0,0,5,3,0,0,0,0,8,0
130470307003009,Georgia,13,Catoosa County,047,030700,3009,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,21,0
130470307003012,Georgia,13,Catoosa County,047,030700,3012,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,1,0,0,0,7,0
130470307003013,Georgia,13,Catoosa County,047,030700,3013,0,0,0,0,6,0,5,0,4,0,0,0,0,0,1,27,0,0,6,0,49,0,0,6,27,4,5,6,0,1,49,0
130470307003018,Georgia,13,Catoosa County,047,030700,3018,0,0,0,8,0,5,0,0,0,0,0,13,0,0,0,36,1,0,0,0,63,0,0,5,36,13,0,1,8,0,63,5
130470307003019,Georgia,13,Catoosa County,047,030700,3019,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0
130470307003020,Georgia,13,Catoosa County,047,030700,3020,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,64,0,0,0,0,0,0,64,0
130470307003021,Georgia,13,Catoosa County,047,030700,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,35,35,0,0,0,0,0,0,0,0,35,0
130470307003022,Georgia,13,Catoosa County,047,030700,3022,0,0,0,0,0,0,0,0,0,3,6,0,0,0,102,0,0,0,6,0,117,0,0,0,0,9,0,6,0,102,117,0
130470307003024,Georgia,13,Catoosa County,047,030700,3024,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,11,0,0,0,112,148,0,112,0,11,0,25,0,0,0,148,0
130470307003026,Georgia,13,Catoosa County,047,030700,3026,0,0,0,0,35,0,36,0,0,2,9,0,0,0,127,5,0,0,0,0,214,0,0,35,5,11,36,0,0,127,214,0
130470307003028,Georgia,13,Catoosa County,047,030700,3028,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,11,0
130470307003029,Georgia,13,Catoosa County,047,030700,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,7,0
130470307003034,Georgia,13,Catoosa County,047,030700,3034,0,0,0,0,4,0,259,0,6,0,0,7,0,0,0,0,0,20,8,0,304,20,0,4,0,13,259,8,0,0,304,0
130470307003035,Georgia,13,Catoosa County,047,030700,3035,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,23,32,0,80,23,0,0,5,20,0,32,0,0,80,0
130470307003038,Georgia,13,Catoosa County,047,030700,3038,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,13,9,0,0,0,4,0,0,0,0,13,0
