w_geocode,state,county,tract,block_group,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,empedu_p,empTotal,emptrn_p
130470307004017,Georgia,Catoosa County,030700,4017,0,0,0,0,0,0,2,0,0,2,0
130470307004018,Georgia,Catoosa County,030700,4018,0,0,0,0,3,0,0,0,0,3,0
130470307004019,Georgia,Catoosa County,030700,4019,45,0,0,0,0,139,0,0,0,184,0
130470307004020,Georgia,Catoosa County,030700,4020,321,0,10,0,56,96,84,0,13,580,10
130470307004021,Georgia,Catoosa County,030700,4021,21,0,131,0,11,0,0,0,0,163,0
130470307004023,Georgia,Catoosa County,030700,4023,0,0,0,0,0,5,0,0,0,5,0
130470307004024,Georgia,Catoosa County,030700,4024,9,0,0,8,1,4,0,0,0,22,0
130470307004028,Georgia,Catoosa County,030700,4028,9,0,19,0,0,0,0,0,0,28,0
130470307004029,Georgia,Catoosa County,030700,4029,0,0,7,28,6,0,0,0,0,41,0
130470307004034,Georgia,Catoosa County,030700,4034,0,0,0,0,0,0,4,0,0,4,0
130470307004037,Georgia,Catoosa County,030700,4037,0,0,0,0,0,6,0,0,0,6,0
130470307004041,Georgia,Catoosa County,030700,4041,87,0,0,173,45,0,0,0,0,305,0
130470307004044,Georgia,Catoosa County,030700,4044,0,0,0,13,0,0,0,0,0,13,0
130470307004046,Georgia,Catoosa County,030700,4046,53,0,13,0,0,0,4,0,0,70,13
130470307004047,Georgia,Catoosa County,030700,4047,0,0,0,0,5,0,0,0,0,5,0
130470307004048,Georgia,Catoosa County,030700,4048,0,0,0,46,0,33,0,0,0,79,0
130470307004055,Georgia,Catoosa County,030700,4055,0,0,13,0,0,0,0,0,0,13,0
130470307004056,Georgia,Catoosa County,030700,4056,0,0,0,4,0,0,0,0,28,32,0
130470307005005,Georgia,Catoosa County,030700,5005,0,0,0,0,0,26,0,0,0,26,0
130470307005018,Georgia,Catoosa County,030700,5018,0,0,0,5,0,0,0,0,0,5,0
130470307005019,Georgia,Catoosa County,030700,5019,0,0,0,0,16,0,0,0,0,16,0
130470307005029,Georgia,Catoosa County,030700,5029,0,0,0,0,7,0,0,0,0,7,0
130470307005030,Georgia,Catoosa County,030700,5030,0,0,0,0,0,10,0,0,0,10,0
130470307005038,Georgia,Catoosa County,030700,5038,0,0,0,0,0,3,0,0,0,3,0
130830401011001,Georgia,Dade County,040101,1001,0,0,2,0,0,0,0,0,0,2,0
130830401011013,Georgia,Dade County,040101,1013,0,0,4,0,0,0,0,0,0,4,4
130830401011014,Georgia,Dade County,040101,1014,0,0,0,0,0,3,0,0,0,3,0
130830401011022,Georgia,Dade County,040101,1022,0,0,0,29,0,0,0,0,0,29,0
130830401011041,Georgia,Dade County,040101,1041,0,0,0,0,0,3,0,0,0,3,0
130830401011059,Georgia,Dade County,040101,1059,0,0,0,0,0,3,0,0,0,3,0
130830401011080,Georgia,Dade County,040101,1080,0,0,0,0,0,0,21,0,0,21,0
130830401011081,Georgia,Dade County,040101,1081,0,0,162,0,0,3,0,2,0,167,0
130830401011084,Georgia,Dade County,040101,1084,0,0,0,0,3,0,0,0,0,3,0
130830401011087,Georgia,Dade County,040101,1087,0,0,4,0,15,0,0,0,0,19,4
130830401011109,Georgia,Dade County,040101,1109,0,0,0,0,0,0,0,13,0,13,0
130830401011119,Georgia,Dade County,040101,1119,0,0,0,30,0,0,76,0,0,106,0
130830401011138,Georgia,Dade County,040101,1138,0,0,0,80,0,0,0,0,0,80,0
130830401012001,Georgia,Dade County,040101,2001,0,0,0,0,9,0,0,0,0,9,0
130830401012009,Georgia,Dade County,040101,2009,7,0,0,0,0,0,0,0,0,7,0
130830401012019,Georgia,Dade County,040101,2019,0,0,0,0,0,0,0,2,0,2,0
130830401012027,Georgia,Dade County,040101,2027,0,0,0,0,0,0,2,0,0,2,0
130830401012031,Georgia,Dade County,040101,2031,0,0,0,0,0,0,0,12,0,12,0
130830401012059,Georgia,Dade County,040101,2059,0,0,0,111,0,0,0,0,0,111,0
130830401012065,Georgia,Dade County,040101,2065,0,0,101,0,0,0,0,0,0,101,0
130830401012067,Georgia,Dade County,040101,2067,7,0,0,0,1,0,0,4,0,12,0
130830401012068,Georgia,Dade County,040101,2068,0,0,191,0,1,0,41,0,0,233,0
130830401012069,Georgia,Dade County,040101,2069,0,0,38,0,0,0,0,0,0,38,38
130830401012070,Georgia,Dade County,040101,2070,0,0,0,0,2,0,5,0,0,7,0
130830401012073,Georgia,Dade County,040101,2073,0,0,0,0,5,0,0,0,0,5,0
130830401012079,Georgia,Dade County,040101,2079,0,0,20,0,0,0,0,0,0,20,0
130830401012081,Georgia,Dade County,040101,2081,0,0,0,0,0,3,0,0,0,3,0
130830401012082,Georgia,Dade County,040101,2082,0,0,5,0,0,0,0,0,0,5,5
130830401012086,Georgia,Dade County,040101,2086,0,0,0,5,0,12,0,0,0,17,0
130830401012092,Georgia,Dade County,040101,2092,0,0,75,0,71,6,0,80,0,232,0
130830401012097,Georgia,Dade County,040101,2097,0,0,5,0,0,0,0,0,0,5,0
130830401012101,Georgia,Dade County,040101,2101,0,0,0,3,40,0,0,0,0,43,0
130830401012103,Georgia,Dade County,040101,2103,0,0,0,13,3,0,0,0,0,16,0
130830401012104,Georgia,Dade County,040101,2104,0,0,0,20,0,0,0,0,0,20,0
130830401012106,Georgia,Dade County,040101,2106,0,0,0,2,6,0,0,0,0,8,0
130830401012107,Georgia,Dade County,040101,2107,0,0,1,0,8,7,0,0,0,16,0
130830401012111,Georgia,Dade County,040101,2111,11,0,0,0,49,0,0,0,0,60,0
130830401012112,Georgia,Dade County,040101,2112,0,0,0,0,19,0,0,0,99,118,0
130830401012117,Georgia,Dade County,040101,2117,0,0,0,8,0,0,0,0,0,8,0
130830401012119,Georgia,Dade County,040101,2119,0,0,0,0,3,0,0,0,0,3,0
130830401012121,Georgia,Dade County,040101,2121,0,145,0,0,0,0,0,0,0,145,0
130830401012122,Georgia,Dade County,040101,2122,0,21,0,3,0,0,0,0,0,24,0
130830401012124,Georgia,Dade County,040101,2124,0,1,0,0,13,0,0,0,0,14,0
130830401012126,Georgia,Dade County,040101,2126,0,0,0,0,0,18,2,0,0,20,0
130830401012131,Georgia,Dade County,040101,2131,12,0,0,0,6,8,0,0,0,26,0
130830401012132,Georgia,Dade County,040101,2132,0,0,0,1,13,9,0,29,0,52,0
130830401012133,Georgia,Dade County,040101,2133,6,18,0,0,0,0,0,0,0,24,0
130830401012135,Georgia,Dade County,040101,2135,4,0,0,0,0,0,0,0,0,4,0
130830401012136,Georgia,Dade County,040101,2136,0,0,0,0,3,3,0,0,0,6,0
130830401012139,Georgia,Dade County,040101,2139,37,0,0,0,0,4,0,0,58,99,0
130830401012141,Georgia,Dade County,040101,2141,0,0,0,0,0,11,0,0,0,11,0
130830401012143,Georgia,Dade County,040101,2143,0,0,3,0,0,0,0,0,0,3,3
130830401012188,Georgia,Dade County,040101,2188,0,0,0,0,0,46,0,0,0,46,0
130830401012189,Georgia,Dade County,040101,2189,13,0,0,0,0,0,0,0,0,13,0
130830401012190,Georgia,Dade County,040101,2190,0,0,0,0,0,23,0,0,0,23,0
130830401012201,Georgia,Dade County,040101,2201,0,0,0,3,17,8,0,0,0,28,0
130830403001001,Georgia,Dade County,040300,1001,0,0,4,0,0,0,0,0,0,4,4
130830403001016,Georgia,Dade County,040300,1016,0,0,1,0,0,0,0,0,0,1,0
130830403001017,Georgia,Dade County,040300,1017,7,0,0,0,0,0,5,0,0,12,0
130830403001039,Georgia,Dade County,040300,1039,0,0,0,0,4,0,0,0,0,4,0
130830403001042,Georgia,Dade County,040300,1042,0,0,0,0,1,0,0,0,0,1,0
130830403001061,Georgia,Dade County,040300,1061,0,0,0,0,0,0,0,2,0,2,0
130830403001112,Georgia,Dade County,040300,1112,0,0,0,0,0,0,0,4,0,4,0
130830403002000,Georgia,Dade County,040300,2000,0,0,0,0,0,0,0,4,0,4,0
130830403002011,Georgia,Dade County,040300,2011,37,0,0,0,10,0,0,0,217,264,0
130830403002026,Georgia,Dade County,040300,2026,0,0,0,0,0,0,0,0,13,13,0
130830403002034,Georgia,Dade County,040300,2034,16,0,0,1,0,0,0,0,0,17,0
130830403002037,Georgia,Dade County,040300,2037,0,0,1,0,0,0,0,0,0,1,0
130830403002038,Georgia,Dade County,040300,2038,0,0,0,0,0,0,2,0,0,2,0
130830403002039,Georgia,Dade County,040300,2039,0,0,2,0,0,0,0,0,0,2,2
130830403002040,Georgia,Dade County,040300,2040,0,0,0,0,3,2,0,0,0,5,0
130830403002048,Georgia,Dade County,040300,2048,1,0,2,0,0,0,0,0,12,15,0
130830403002049,Georgia,Dade County,040300,2049,0,0,0,0,0,0,2,0,0,2,0
130830403002050,Georgia,Dade County,040300,2050,27,0,0,0,0,0,0,0,0,27,0
130830403002077,Georgia,Dade County,040300,2077,0,0,0,0,2,0,0,0,0,2,0
132950201001019,Georgia,Walker County,020100,1019,0,0,0,0,0,0,7,0,0,7,0
132950201001020,Georgia,Walker County,020100,1020,0,0,0,1,0,0,0,0,0,1,0
132950201001055,Georgia,Walker County,020100,1055,50,0,0,0,0,0,0,0,0,50,0
132950201001065,Georgia,Walker County,020100,1065,0,0,0,29,3,3,0,0,0,35,0
132950201001071,Georgia,Walker County,020100,1071,0,0,0,0,4,0,0,1,0,5,0
132950201001074,Georgia,Walker County,020100,1074,0,0,0,0,0,5,0,0,0,5,0
132950201002000,Georgia,Walker County,020100,2000,0,0,0,0,1,1,0,0,0,2,0
132950201002006,Georgia,Walker County,020100,2006,0,0,0,0,2,0,0,0,0,2,0
132950201002008,Georgia,Walker County,020100,2008,0,0,0,0,0,6,0,0,0,6,0
132950201003000,Georgia,Walker County,020100,3000,0,0,0,0,17,22,0,0,0,39,0
132950201003006,Georgia,Walker County,020100,3006,0,0,0,0,1,0,1,0,0,2,0
132950201003007,Georgia,Walker County,020100,3007,0,0,0,0,0,0,21,0,0,21,0
132950201003016,Georgia,Walker County,020100,3016,0,0,0,0,0,1,0,0,0,1,0
132950201003026,Georgia,Walker County,020100,3026,11,0,0,0,0,4,0,0,0,15,0
132950201004001,Georgia,Walker County,020100,4001,0,0,0,0,0,3,0,0,0,3,0
132950201004003,Georgia,Walker County,020100,4003,0,0,0,0,0,0,0,9,0,9,0
132950201004009,Georgia,Walker County,020100,4009,0,0,0,0,0,0,13,0,0,13,0
132950201004016,Georgia,Walker County,020100,4016,0,0,0,0,2,0,0,0,0,2,0
132950201004018,Georgia,Walker County,020100,4018,0,0,13,0,0,0,0,0,0,13,13
132950201004035,Georgia,Walker County,020100,4035,3,0,0,0,0,0,0,0,0,3,0
132950201005004,Georgia,Walker County,020100,5004,0,0,0,0,0,0,4,0,0,4,0
132950201005020,Georgia,Walker County,020100,5020,0,0,0,0,0,0,0,3,0,3,0
132950201005027,Georgia,Walker County,020100,5027,0,0,7,0,0,0,0,0,0,7,0
132950201005042,Georgia,Walker County,020100,5042,0,0,0,0,0,0,6,0,0,6,0
132950201005043,Georgia,Walker County,020100,5043,0,0,0,168,288,0,0,0,0,456,0
132950201005047,Georgia,Walker County,020100,5047,0,0,0,0,0,0,7,0,0,7,0
132950201005050,Georgia,Walker County,020100,5050,0,0,10,0,0,0,0,0,0,10,10
132950201006017,Georgia,Walker County,020100,6017,0,0,0,0,0,14,0,0,0,14,0
132950201006023,Georgia,Walker County,020100,6023,0,0,0,0,1,0,2,0,0,3,0
132950201006025,Georgia,Walker County,020100,6025,0,0,0,0,3,0,3,0,0,6,0
132950202001007,Georgia,Walker County,020200,1007,0,0,0,0,6,11,0,0,0,17,0
132950202001009,Georgia,Walker County,020200,1009,0,0,2,0,0,0,0,9,0,11,2
132950202001011,Georgia,Walker County,020200,1011,0,0,0,0,3,11,0,0,0,14,0
132950202001012,Georgia,Walker County,020200,1012,0,0,0,0,1,0,4,0,0,5,0
132950202001013,Georgia,Walker County,020200,1013,0,0,0,60,0,0,0,0,0,60,0
132950202001014,Georgia,Walker County,020200,1014,0,0,0,0,39,0,0,0,0,39,0
132950202001016,Georgia,Walker County,020200,1016,0,0,0,0,6,5,0,0,0,11,0
132950202001018,Georgia,Walker County,020200,1018,0,0,43,0,0,0,35,0,0,78,0
132950202001020,Georgia,Walker County,020200,1020,0,0,0,0,8,0,0,0,0,8,0
132950202001026,Georgia,Walker County,020200,1026,0,0,0,0,10,6,0,0,0,16,0
132950202001027,Georgia,Walker County,020200,1027,0,0,17,0,4,78,0,0,0,99,17
132950202001028,Georgia,Walker County,020200,1028,0,0,0,0,14,0,0,0,0,14,0
132950202001029,Georgia,Walker County,020200,1029,0,0,0,0,1,0,0,0,0,1,0
132950202001031,Georgia,Walker County,020200,1031,0,33,0,0,0,0,0,0,0,33,0
132950202001061,Georgia,Walker County,020200,1061,0,0,0,0,2,11,0,0,0,13,0
132950202001063,Georgia,Walker County,020200,1063,23,0,0,31,8,8,2,0,0,72,0
132950202001065,Georgia,Walker County,020200,1065,0,0,0,0,3,1,0,0,0,4,0
132950202001066,Georgia,Walker County,020200,1066,0,0,0,0,3,0,0,1,0,4,0
132950202001076,Georgia,Walker County,020200,1076,0,0,0,0,0,0,2,0,0,2,0
132950202001086,Georgia,Walker County,020200,1086,0,0,0,6,0,0,0,0,0,6,0
132950202002016,Georgia,Walker County,020200,2016,0,0,0,0,0,0,0,9,0,9,0
132950202002026,Georgia,Walker County,020200,2026,0,0,0,0,0,3,0,0,0,3,0
132950202002034,Georgia,Walker County,020200,2034,0,0,0,138,0,0,0,0,0,138,0
132950203011002,Georgia,Walker County,020301,1002,0,0,2,0,0,0,0,0,0,2,0
132950203011013,Georgia,Walker County,020301,1013,0,0,0,29,0,0,0,0,0,29,0
132950203011024,Georgia,Walker County,020301,1024,0,0,0,0,2,0,0,0,0,2,0
132950203011025,Georgia,Walker County,020301,1025,0,0,0,0,0,0,0,0,79,79,0
132950203012002,Georgia,Walker County,020301,2002,0,0,0,0,5,3,0,0,0,8,0
132950203012003,Georgia,Walker County,020301,2003,0,0,0,4,0,0,0,0,0,4,0
132950203012008,Georgia,Walker County,020301,2008,0,0,0,0,0,0,0,44,0,44,0
132950203013000,Georgia,Walker County,020301,3000,0,0,0,1,0,0,0,0,0,1,0
132950203013002,Georgia,Walker County,020301,3002,0,0,36,0,0,0,0,0,0,36,36
132950203013003,Georgia,Walker County,020301,3003,0,0,0,0,0,0,0,0,66,66,0
132950203013004,Georgia,Walker County,020301,3004,0,0,0,0,0,0,1,4,0,5,0
132950203013006,Georgia,Walker County,020301,3006,0,0,0,0,12,0,6,6,0,24,0
132950203013016,Georgia,Walker County,020301,3016,0,0,0,0,0,9,0,0,0,9,0
132950203013030,Georgia,Walker County,020301,3030,0,0,1,0,0,9,0,0,0,10,1
132950203013032,Georgia,Walker County,020301,3032,0,0,0,0,0,6,0,0,0,6,0
132950203013033,Georgia,Walker County,020301,3033,0,0,0,0,0,0,0,0,145,145,0
132950203013039,Georgia,Walker County,020301,3039,0,0,1,0,0,0,0,0,0,1,0
132950203014000,Georgia,Walker County,020301,4000,0,0,0,0,0,0,3,0,0,3,0
132950203014001,Georgia,Walker County,020301,4001,0,0,0,0,3,0,0,0,0,3,0
132950203014011,Georgia,Walker County,020301,4011,5,0,0,0,4,2,10,0,0,21,0
132950203014014,Georgia,Walker County,020301,4014,0,0,7,0,0,0,0,0,0,7,7
132950203014025,Georgia,Walker County,020301,4025,0,0,0,0,0,0,0,1,0,1,0
132950203014030,Georgia,Walker County,020301,4030,0,0,13,0,0,0,0,0,0,13,8
132950203014037,Georgia,Walker County,020301,4037,0,0,94,0,0,0,0,0,0,94,0
132950203014042,Georgia,Walker County,020301,4042,0,0,0,0,0,30,0,0,0,30,0
132950203014043,Georgia,Walker County,020301,4043,0,0,6,0,0,4,0,0,0,10,0
132950203021012,Georgia,Walker County,020302,1012,0,0,0,0,3,0,0,0,0,3,0
132950203021017,Georgia,Walker County,020302,1017,0,0,0,0,0,0,0,0,3,3,0
132950203021021,Georgia,Walker County,020302,1021,0,0,0,0,0,0,0,0,72,72,0
132950203022001,Georgia,Walker County,020302,2001,0,0,0,24,0,0,0,0,0,24,0
132950203022010,Georgia,Walker County,020302,2010,0,0,3,0,0,0,0,0,0,3,3
132950203022012,Georgia,Walker County,020302,2012,0,0,0,0,0,0,28,0,0,28,0
132950203023010,Georgia,Walker County,020302,3010,0,0,0,0,0,0,0,4,0,4,0
132950203023013,Georgia,Walker County,020302,3013,0,0,0,0,0,2,0,0,0,2,0
132950203024002,Georgia,Walker County,020302,4002,0,34,15,8,0,0,0,0,0,57,5
132950203024004,Georgia,Walker County,020302,4004,0,0,0,0,0,15,0,0,0,15,0
132950203024006,Georgia,Walker County,020302,4006,0,0,0,0,0,7,0,0,0,7,0
132950203024008,Georgia,Walker County,020302,4008,0,0,0,16,0,0,0,0,73,89,0
132950203024009,Georgia,Walker County,020302,4009,0,0,1,0,0,0,0,0,0,1,1
132950203024013,Georgia,Walker County,020302,4013,0,0,5,0,0,0,0,0,0,5,0
132950203024016,Georgia,Walker County,020302,4016,0,0,0,0,7,0,0,0,0,7,0
132950203024023,Georgia,Walker County,020302,4023,0,0,0,0,3,0,0,0,0,3,0
132950203025004,Georgia,Walker County,020302,5004,0,0,0,0,0,16,0,4,0,20,0
132950203025009,Georgia,Walker County,020302,5009,0,0,0,0,61,0,0,0,0,61,0
132950203025013,Georgia,Walker County,020302,5013,0,0,3,0,0,0,1,0,0,4,3
132950203025017,Georgia,Walker County,020302,5017,0,0,0,0,0,0,0,0,94,94,0
132950203025028,Georgia,Walker County,020302,5028,0,0,0,0,5,0,0,0,0,5,0
132950203025029,Georgia,Walker County,020302,5029,0,0,15,0,0,0,0,0,0,15,15
132950204001003,Georgia,Walker County,020400,1003,0,0,0,0,3,0,0,0,0,3,0
132950204001007,Georgia,Walker County,020400,1007,0,0,0,0,0,0,3,0,0,3,0
132950204001014,Georgia,Walker County,020400,1014,0,23,0,0,1,11,2,0,0,37,0
132950204001031,Georgia,Walker County,020400,1031,0,0,2,0,0,0,0,0,0,2,2
132950204002004,Georgia,Walker County,020400,2004,0,0,0,0,0,0,314,0,0,314,0
132950204002006,Georgia,Walker County,020400,2006,14,0,0,0,0,0,0,0,0,14,0
132950204002012,Georgia,Walker County,020400,2012,0,0,0,0,0,0,0,0,40,40,0
132950204002018,Georgia,Walker County,020400,2018,0,0,0,0,2,0,112,0,0,114,0
132950204002021,Georgia,Walker County,020400,2021,0,0,0,0,2,0,0,0,0,2,0
132950204002024,Georgia,Walker County,020400,2024,0,0,0,0,0,0,1,0,0,1,0
132950204003019,Georgia,Walker County,020400,3019,0,0,0,0,0,0,3,0,0,3,0
132950204003021,Georgia,Walker County,020400,3021,0,0,1,0,0,0,0,0,0,1,1
132950204003027,Georgia,Walker County,020400,3027,0,0,0,0,0,0,0,3,0,3,0
132950204003028,Georgia,Walker County,020400,3028,0,0,5,0,0,0,0,0,0,5,4
132950204003041,Georgia,Walker County,020400,3041,0,0,0,0,2,0,0,0,0,2,0
132950204003047,Georgia,Walker County,020400,3047,0,0,0,0,0,0,0,0,1,1,0
132950204003051,Georgia,Walker County,020400,3051,0,0,2,0,0,0,0,0,0,2,0
132950204003063,Georgia,Walker County,020400,3063,0,0,2,0,0,0,0,0,0,2,0
132950205011000,Georgia,Walker County,020501,1000,50,0,0,0,0,107,0,0,0,157,0
132950205011014,Georgia,Walker County,020501,1014,51,0,0,0,1,0,0,0,0,52,0
132950205011021,Georgia,Walker County,020501,1021,0,0,0,0,0,0,137,0,0,137,0
132950205011024,Georgia,Walker County,020501,1024,4,0,0,0,0,0,0,0,0,4,0
132950205011025,Georgia,Walker County,020501,1025,0,0,0,0,0,2,0,0,0,2,0
132950205011027,Georgia,Walker County,020501,1027,32,0,0,0,3,0,0,3,0,38,0
132950205011029,Georgia,Walker County,020501,1029,0,28,0,0,0,0,1,0,0,29,0
132950205011038,Georgia,Walker County,020501,1038,0,0,0,0,0,0,2,1,0,3,0
132950205011039,Georgia,Walker County,020501,1039,0,0,0,0,0,6,0,0,0,6,0
132950205011045,Georgia,Walker County,020501,1045,0,0,0,0,27,17,0,0,0,44,0
132950205011049,Georgia,Walker County,020501,1049,0,0,0,0,1,0,0,0,0,1,0
132950205011066,Georgia,Walker County,020501,1066,16,0,0,0,2,2,0,0,0,20,0
132950205011067,Georgia,Walker County,020501,1067,0,0,517,0,0,0,0,2,0,519,0
132950205011079,Georgia,Walker County,020501,1079,0,0,0,0,5,0,0,0,23,28,0
132950205011085,Georgia,Walker County,020501,1085,0,0,0,47,0,0,0,0,0,47,0
132950205011086,Georgia,Walker County,020501,1086,0,0,0,0,0,0,0,5,0,5,0
132950205012015,Georgia,Walker County,020501,2015,82,1,0,0,31,0,0,4,0,118,0
132950205012020,Georgia,Walker County,020501,2020,0,0,0,0,1,0,0,0,0,1,0
132950205012036,Georgia,Walker County,020501,2036,0,0,10,0,0,0,0,0,0,10,0
132950205012038,Georgia,Walker County,020501,2038,0,0,0,0,0,0,1,0,0,1,0
132950205012041,Georgia,Walker County,020501,2041,10,0,0,0,0,3,0,0,0,13,0
132950205012042,Georgia,Walker County,020501,2042,0,0,0,0,0,0,2,0,0,2,0
132950205012048,Georgia,Walker County,020501,2048,0,0,0,0,0,0,0,0,82,82,0
132950205012056,Georgia,Walker County,020501,2056,0,0,0,5,1,3,0,0,0,9,0
132950205012063,Georgia,Walker County,020501,2063,0,0,0,0,0,3,6,5,0,14,0
132950205012071,Georgia,Walker County,020501,2071,0,0,0,0,0,0,0,0,55,55,0
132950205012079,Georgia,Walker County,020501,2079,0,0,0,0,2,0,0,0,0,2,0
132950205013004,Georgia,Walker County,020501,3004,0,0,0,0,2,0,0,0,0,2,0
132950205013009,Georgia,Walker County,020501,3009,0,0,0,0,1,4,0,0,0,5,0
132950205013016,Georgia,Walker County,020501,3016,0,0,1,0,0,0,0,0,0,1,0
132950205013019,Georgia,Walker County,020501,3019,0,0,1,0,0,0,0,0,0,1,1
132950205013020,Georgia,Walker County,020501,3020,0,0,1,0,0,0,0,0,0,1,1
132950205013041,Georgia,Walker County,020501,3041,0,0,0,0,0,0,13,0,88,101,0
132950205013066,Georgia,Walker County,020501,3066,0,0,0,0,5,0,0,0,0,5,0
132950205013067,Georgia,Walker County,020501,3067,5,0,2,0,0,12,0,0,0,19,0
132950205021017,Georgia,Walker County,020502,1017,0,0,0,0,0,0,0,18,0,18,0
132950205021037,Georgia,Walker County,020502,1037,0,0,0,0,0,0,0,6,0,6,0
132950205021045,Georgia,Walker County,020502,1045,0,0,0,0,19,0,0,0,0,19,0
132950205021064,Georgia,Walker County,020502,1064,0,0,0,0,0,7,0,0,0,7,0
132950205022007,Georgia,Walker County,020502,2007,0,0,0,0,0,0,0,1,0,1,0
132950205022015,Georgia,Walker County,020502,2015,0,0,0,1,5,0,0,0,0,6,0
132950205022019,Georgia,Walker County,020502,2019,0,0,0,0,3,0,0,0,0,3,0
132950205022021,Georgia,Walker County,020502,2021,0,0,0,0,238,0,0,8,0,246,0
132950205022023,Georgia,Walker County,020502,2023,0,0,0,0,0,0,0,6,0,6,0
132950205022042,Georgia,Walker County,020502,2042,0,0,0,0,0,6,0,0,0,6,0
132950205023014,Georgia,Walker County,020502,3014,0,0,1,0,0,0,0,0,0,1,1
132950205023028,Georgia,Walker County,020502,3028,0,0,0,0,7,0,0,0,0,7,0
132950205023038,Georgia,Walker County,020502,3038,0,0,0,0,5,0,0,0,0,5,0
132950205023049,Georgia,Walker County,020502,3049,0,0,0,0,3,0,0,0,0,3,0
132950205023054,Georgia,Walker County,020502,3054,0,0,44,24,0,0,0,0,0,68,27
132950205023055,Georgia,Walker County,020502,3055,0,0,0,0,0,0,0,11,0,11,0
132950205023058,Georgia,Walker County,020502,3058,0,0,0,0,0,2,0,0,0,2,0
132950205023066,Georgia,Walker County,020502,3066,0,0,0,0,6,0,0,0,0,6,0
132950205023077,Georgia,Walker County,020502,3077,0,0,0,0,2,0,0,2,0,4,0
132950206011004,Georgia,Walker County,020601,1004,0,0,0,0,8,0,0,0,0,8,0
132950206011010,Georgia,Walker County,020601,1010,1,5,0,2,1,0,3,0,75,87,0
132950206011016,Georgia,Walker County,020601,1016,0,0,0,0,0,0,0,3,0,3,0
132950206011018,Georgia,Walker County,020601,1018,0,0,0,0,0,0,0,4,0,4,0
132950206011022,Georgia,Walker County,020601,1022,0,0,0,0,1,0,0,0,0,1,0
132950206011023,Georgia,Walker County,020601,1023,0,0,0,0,0,6,0,0,0,6,0
132950206011040,Georgia,Walker County,020601,1040,0,0,3,0,0,5,0,0,0,8,3
132950206011042,Georgia,Walker County,020601,1042,0,0,0,0,0,0,0,1,0,1,0
132950206011043,Georgia,Walker County,020601,1043,0,0,3,0,0,0,0,0,0,3,1
132950206011056,Georgia,Walker County,020601,1056,0,0,30,0,0,0,10,0,0,40,0
132950206012015,Georgia,Walker County,020601,2015,0,0,0,0,0,0,0,1,0,1,0
132950206012016,Georgia,Walker County,020601,2016,0,101,0,9,0,0,0,0,0,110,0
132950206012018,Georgia,Walker County,020601,2018,0,0,485,8,0,0,0,9,131,633,6
132950206012040,Georgia,Walker County,020601,2040,0,0,10,0,0,0,0,0,0,10,0
132950206012043,Georgia,Walker County,020601,2043,0,0,2,0,0,0,0,0,0,2,2
132950206012044,Georgia,Walker County,020601,2044,0,0,63,0,1,0,0,0,0,64,63
132950206012047,Georgia,Walker County,020601,2047,0,0,0,0,0,0,0,5,0,5,0
132950206013004,Georgia,Walker County,020601,3004,0,0,0,45,0,0,0,0,0,45,0
132950206013009,Georgia,Walker County,020601,3009,0,13,0,0,0,0,7,0,32,52,0
132950206013016,Georgia,Walker County,020601,3016,12,0,18,0,0,0,2,0,0,32,18
132950206013021,Georgia,Walker County,020601,3021,0,0,4,0,0,0,0,0,0,4,4
132950206013023,Georgia,Walker County,020601,3023,0,0,0,0,0,0,0,12,0,12,0
132950206013028,Georgia,Walker County,020601,3028,0,0,0,0,0,0,0,19,0,19,0
132950206013031,Georgia,Walker County,020601,3031,0,0,0,0,2,0,0,0,0,2,0
132950206013032,Georgia,Walker County,020601,3032,0,0,0,0,0,0,0,4,0,4,0
132950206013038,Georgia,Walker County,020601,3038,0,0,8,0,0,0,0,0,0,8,0
132950206013039,Georgia,Walker County,020601,3039,0,0,0,0,3,1,0,2,0,6,0
132950206013042,Georgia,Walker County,020601,3042,0,0,0,7,0,11,0,0,0,18,0
132950206013045,Georgia,Walker County,020601,3045,0,0,0,0,0,0,35,0,0,35,0
132950206013048,Georgia,Walker County,020601,3048,0,0,0,0,0,0,9,0,0,9,0
132950206013050,Georgia,Walker County,020601,3050,18,0,0,0,11,11,0,0,0,40,0
132950206013052,Georgia,Walker County,020601,3052,0,0,0,0,0,0,5,0,0,5,0
132950206013058,Georgia,Walker County,020601,3058,0,0,0,15,8,0,0,0,0,23,0
470650004001000,Tennesse,Hamilton County,000400,1000,0,0,82,2,56,53,0,0,0,193,80
470650004001001,Tennesse,Hamilton County,000400,1001,51,0,10,503,0,0,0,0,0,564,10
470650004001003,Tennesse,Hamilton County,000400,1003,2,0,30,155,0,49,3,0,0,239,0
470650004001004,Tennesse,Hamilton County,000400,1004,0,0,15,31,0,0,3,0,0,49,15
