id,end,link_id
18616,B,19458
18616,A,19457
18625,B,19464
18835,A,19805
18835,B,19807
18176,B,19805
18176,A,18963
18005,A,18794
18005,A,18950
18006,B,18794
18160,A,19811
18160,B,19810
18160,B,18950
18841,B,19811
18841,A,19813
18841,A,19812
18371,A,19183
18371,A,19902
18371,B,19184
18372,B,19183
18710,A,19587
18154,B,19587
18154,A,19766
18154,B,18945
18892,B,19902
18892,A,19903
17078,B,17959
17078,A,17960
17214,A,18078
17202,B,18078
17202,A,18063
17202,B,18219
17202,B,18064
17259,A,18140
17259,A,18336
17259,B,18333
17206,B,18140
17206,A,18243
17206,B,18065
17332,A,18221
17331,B,18221
17331,A,18219
17331,A,18220
17413,B,18336
17413,A,19108
17076,A,18333
17076,B,17958
17075,A,17958
18318,B,19108
17203,B,18063
17205,A,18072
17205,A,18065
17211,B,18072
17211,B,18073
17349,B,18241
17349,B,18243
17349,A,18244
17204,A,18064
17204,A,18073
17329,A,18218
17329,B,18220
17329,B,18217
17330,B,18218
17328,A,18217
18152,A,18943
18152,A,19184
18153,B,18943
17965,A,18763
17966,B,18763
18155,A,19763
18155,B,18946
18155,A,19140
18807,B,19763
18807,A,19764
18807,B,19765
18809,A,19765
18120,A,18898
18120,B,18944
18120,A,18945
18121,B,18898
18810,B,19766
18810,B,19768
18810,A,19767
18811,A,19768
17928,A,18944
17928,B,18738
17928,B,19903
17927,A,18738
17432,A,18716
17432,A,18946
17432,B,18352
17898,B,18716
17900,A,18718
17431,B,18718
17431,A,18352
17431,B,19767
18338,B,19140
18840,A,19810
18836,A,19806
18837,B,19806
18837,A,19807
17896,A,18715
17896,B,19132
17896,B,18724
17897,B,18715
17908,A,18723
17908,B,19747
17908,A,18724
17903,B,18723
17903,B,19679
17903,A,18720
17944,A,18749
17944,B,19520
17944,B,18893
17945,B,18749
17945,B,18899
17945,A,19032
18325,A,19118
18325,A,19650
18325,B,19657
17937,B,19118
17937,A,18745
17937,A,19656
18331,A,19131
18668,A,19518
18668,A,19520
18668,B,19519
18669,B,19518
17935,B,19650
17935,B,18743
17935,A,19651
18380,A,19748
18380,B,19750
18380,B,19190
18254,B,19748
18254,B,19043
18254,A,19500
18330,A,19755
18330,B,19129
18330,A,19130
18910,A,19926
18910,B,19925
18911,B,19926
18911,A,19927
18798,A,19749
18799,B,19749
18799,A,19750
18799,A,19751
18909,A,19925
18111,A,18887
18112,B,18887
18800,B,19751
18379,A,19190
18379,B,19191
18379,B,19189
18381,A,19191
18378,A,19189
18194,A,18983
18194,B,18982
18195,B,18983
18195,B,19133
18195,A,19920
18332,A,19133
18332,A,19132
18339,A,19141
17445,B,19141
17445,A,18363
17445,B,18984
18373,A,19185
18373,B,19571
18373,A,19186
18193,B,19185
18193,A,18982
18193,B,19924
18648,A,19497
18648,A,19499
18648,B,19498
18649,B,19497
18649,A,19555
18649,B,19920
18192,A,19754
18192,B,18981
18801,B,19754
18801,A,19923
1012,A,38608
18196,B,38608
18196,B,19922
18196,A,18984
18695,A,19571
18191,A,18981
18191,B,19927
18374,B,19186
18641,A,19490
18641,A,19495
18641,B,19494
18642,B,19490
18642,A,19496
18642,B,19491
18643,B,19495
18643,A,19498
18643,A,19491
18647,B,19496
18650,B,19499
18644,A,19492
18644,B,19493
18644,A,19494
18645,B,19492
18646,A,19493
18651,A,19747
18651,B,19500
18651,B,19501
18908,B,19923
18908,A,19924
18253,A,19043
18652,A,19501
17446,A,18675
17446,A,19928
17446,B,18363
17841,B,18675
18907,A,19922
18907,B,19921
17877,A,18699
17877,B,19555
17877,A,19921
17878,B,18699
18687,A,19543
17834,A,18911
17834,B,18669
17834,B,18673
17832,B,18911
17832,A,18668
18912,B,19928
18912,A,19929
17838,A,18673
17958,A,18760
17958,A,19076
17958,B,18758
18113,A,18889
18113,A,19117
18113,B,19503
18114,B,18889
18290,B,19073
18290,B,19117
18290,A,19649
18843,A,19814
18843,B,19813
18161,B,19814
18161,A,18951
18161,A,19808
18376,A,19188
18376,B,19187
18376,A,19446
18376,A,19647
18377,B,19188
18653,A,19502
18654,B,19502
18654,B,19504
18654,A,19503
18375,A,19187
18600,A,19441
18601,B,19441
18601,B,19445
18605,A,19445
18605,B,19446
18605,A,19444
18606,B,19444
18741,B,19647
17992,A,18784
17993,B,18784
18162,B,18951
18838,B,19808
18838,A,19809
18839,B,19809
18655,A,19504
18292,B,19076
18292,A,19077
18292,A,19075
17957,A,19657
17957,B,19649
17957,A,18758
18294,B,19077
18293,B,19075
18842,B,19812
18291,B,19074
18666,A,19516
18667,B,19516
18667,B,19517
18667,A,19519
17895,A,18714
17895,B,19432
17895,B,18717
17885,B,18714
17885,A,18707
17885,A,19428
17901,A,18719
17901,B,19036
17901,B,19034
17902,B,18719
17902,A,19134
17902,A,18904
18122,A,18899
18122,A,19655
18122,B,19656
18255,A,19045
18255,B,19046
18255,B,19044
18130,B,19045
18130,A,18910
18130,B,19130
18256,A,19046
17904,A,19128
17904,B,19678
17904,B,19680
17904,B,18720
18329,B,19128
18329,A,19129
18329,B,19429
18592,A,19432
18592,B,19431
18592,A,19433
208,A,37666
208,A,37665
18242,B,37666
18242,B,19038
18242,A,19033
18242,A,19034
17938,B,18745
18123,A,18900
17915,B,18900
17915,B,18729
17915,B,18737
17923,A,19040
17923,B,18734
17923,A,18901
18249,B,19040
18249,B,19042
18249,A,19679
18588,A,19427
18589,B,19427
18589,B,19655
18589,A,19945
18922,A,19947
18921,B,19947
18921,B,19945
18921,A,19946
17913,A,18728
17913,B,18901
17913,B,19127
17914,B,18728
17914,A,18729
17914,B,18735
17934,A,18743
17934,A,19119
17934,B,19121
18326,B,19119
18326,B,19120
18326,B,19654
18327,A,19120
18327,A,19121
17922,B,19651
17922,A,18734
17922,A,18736
18328,A,19127
17925,B,18736
17924,A,18735
17926,A,18737
18743,A,19654
18251,A,19677
18251,B,19041
18251,B,19946
18757,B,19677
18757,A,19678
18757,B,19683
18252,A,19042
18758,A,19680
18760,A,19683
18250,A,19041
17899,A,18717
17886,B,18707
18590,A,19429
18590,B,19428
18590,A,19430
18591,B,19430
18241,B,19032
18241,B,19037
18241,A,19653
18246,A,19037
18247,A,19038
18243,A,19431
18243,B,19653
18243,B,19033
18593,B,19433
18248,B,19039
17862,B,18688
17884,A,18706
17884,A,18705
17884,B,18904
17881,B,18706
17881,B,19134
17881,B,18702
18725,B,19617
18725,A,19619
18725,A,19618
17863,A,19620
17863,B,18692
17863,A,18689
18385,B,19620
18385,A,19195
18385,B,19196
17880,A,18702
17868,A,18692
18726,B,19619
17850,A,19044
17850,B,19618
17850,A,18681
17851,B,18681
17869,B,18705
17869,A,18693
17869,B,19457
18617,A,19458
18386,A,19196
18010,A,18797
18010,B,18814
18010,B,18799
18011,B,18797
18011,B,38606
18011,A,19717
18011,B,19793
18015,A,18800
18015,B,19704
18015,B,19707
18014,B,18800
18014,A,18799
18014,B,18874
18028,A,18812
18028,B,18813
18029,B,18812
18101,A,18879
18101,B,18878
18101,A,19439
18102,B,18879
18102,A,19795
18102,B,19792
18009,A,18994
18009,B,18796
18009,B,18995
17479,B,18994
17479,A,18880
17479,B,18795
17479,A,18387
18215,A,19007
18215,B,19718
18215,A,19029
18216,B,19007
18236,A,19027
18236,A,19028
18236,B,19026
18007,B,19027
18007,A,18795
18007,A,19302
18295,A,19078
18295,B,19676
18295,B,19079
18001,B,19078
18001,B,19115
18001,A,18790
17907,A,19113
17907,A,18722
18127,B,19113
18127,A,18907
18127,B,19662
18524,A,19355
18524,A,19359
18524,B,19356
18525,B,19355
18525,A,19360
18525,A,19358
18529,B,19360
18529,B,19359
17976,A,19693
17976,B,18773
17976,A,19796
18764,B,19693
18766,A,19698
18766,B,19699
18766,A,19697
17975,B,19698
17975,B,19695
17975,A,18773
18020,A,19719
18020,B,19731
18020,B,18805
18761,B,19719
18761,A,19686
18761,A,19824
18761,B,19817
18522,A,19791
18522,B,19353
18522,A,19354
18526,B,19791
18526,B,19357
18526,A,19356
18844,A,19816
18844,B,19815
18845,B,19816
18845,A,19817
18797,A,19954
18797,B,36959
18797,B,19745
18929,B,19954
18929,B,21263
18929,A,20476
18929,A,20477
20330,A,21266
20330,B,21270
20330,A,21280
20329,B,21266
20329,B,21265
20329,B,21272
20331,A,21267
20331,A,21270
20331,A,21279
20332,B,21267
20332,A,21268
20332,A,21271
45,A,36959
45,A,36958
1014,A,38605
17502,B,38605
17502,B,18401
17502,A,19700
17502,A,19708
17502,B,18808
1013,A,38606
18756,A,19676
18296,A,19079
18030,A,18814
18095,A,18874
17962,A,18761
17939,B,18761
17939,B,19664
17939,A,18746
17955,A,18895
17955,A,18896
17955,B,18756
18118,B,18895
18118,A,19663
18118,A,19665
18119,B,18896
18119,A,19886
18119,B,19877
18285,A,19071
18285,B,19070
18285,A,19069
18287,B,19071
18322,A,19114
17867,B,19114
17867,B,18691
17867,A,18909
18746,A,19664
17936,A,19681
17936,A,18744
17936,B,19665
18759,B,19681
18883,B,19886
18883,A,19889
18129,A,22671
18129,B,37430
18129,B,18909
21297,B,22671
21297,B,22696
21297,A,22755
21354,A,22757
207,A,37354
207,A,37356
17920,B,37354
17920,A,19667
17920,A,19398
17920,B,18732
18105,A,18883
18105,B,19854
18105,A,19803
18106,B,18883
18106,A,19070
18106,A,19673
18323,A,19115
18833,A,19802
18833,B,19804
1011,A,38607
18875,B,38607
18875,B,19872
18875,A,19873
18002,A,19853
18002,B,18790
18002,B,18964
18865,B,19853
18865,A,19854
18177,B,18963
18177,A,18964
18834,B,19803
18834,A,19804
18754,A,19675
18754,B,19674
18755,B,19675
18755,B,19885
18755,A,19876
18742,A,19855
18742,B,19652
18866,B,19855
18866,A,19872
18882,A,19885
18882,B,19884
18324,A,19116
18324,B,19648
18753,B,19673
18753,A,19674
18877,B,19876
18877,A,19877
18286,B,19069
17954,A,18756
17871,A,18696
17871,B,18698
17871,A,18695
17873,B,18696
17873,B,18908
17873,B,18701
17879,A,18703
17879,B,18709
17879,A,18701
17882,B,18703
17882,B,18710
17882,A,18704
18284,A,19068
18284,B,19067
18284,A,19137
18750,A,19670
18750,B,19672
18751,B,19670
18751,B,37356
18751,B,19875
18751,A,19887
18180,A,19682
18180,B,19659
18180,A,18966
17876,B,19682
17876,A,18698
17876,A,18700
18878,A,19879
18878,B,19878
18879,B,19879
18879,A,19880
18618,A,19895
18618,A,19459
18618,B,19880
17889,B,19895
17889,A,18709
17889,A,19874
209,A,37355
209,A,37357
17875,B,37355
17875,A,18908
17875,B,18697
18880,B,19881
18880,A,19882
18885,B,19889
18885,A,19890
17916,A,18730
17917,B,18730
17917,A,19658
17917,B,19882
18744,A,19659
18744,B,19660
18744,B,19658
18745,A,19660
18181,A,19878
18181,B,18966
17858,B,37357
17858,A,19123
17858,B,18686
17858,B,19122
17848,A,18680
17848,B,19123
17848,A,19613
17849,B,18680
18722,A,19615
18722,A,19614
18722,B,19613
18723,B,19615
17857,A,18686
17890,A,18710
17872,B,18695
18619,B,19459
17883,B,18704
18388,A,19671
18388,A,19199
18388,B,19669
18752,B,19671
18752,A,19672
18389,B,19199
18749,A,19669
17497,A,18682
17497,B,19892
17497,A,18398
17852,B,18682
17852,A,19067
18886,A,19892
18886,B,19891
18183,A,19893
18183,B,18967
18183,B,19894
17859,B,19893
17859,A,18687
17859,A,19891
18182,A,18967
18881,A,19883
18881,B,19888
17874,B,19883
17874,A,19894
17874,A,18697
18884,A,19888
18884,B,19887
18876,A,19875
18876,B,19874
17860,B,18687
18335,B,19137
17498,B,18398
17498,A,19126
17498,A,22670
21295,A,22669
21293,B,22669
21293,A,22668
21293,A,22697
21301,A,22677
21301,B,22676
21294,B,22677
21294,B,22668
21294,A,22678
21304,A,22681
21304,B,22764
21304,A,22765
21303,B,22681
21303,A,22680
21303,B,22679
18073,B,19126
18073,A,18852
21296,B,22670
21300,A,22764
21300,A,22676
21300,B,22789
18074,A,22788
18074,B,18852
21362,B,22788
21362,A,22789
21317,A,22706
21317,A,22707
21318,B,22706
21318,A,22708
21319,B,22707
21319,B,22765
21319,B,22708
21310,B,22697
21310,A,22694
21310,A,22696
21302,B,22678
21302,A,22679
21311,B,22694
18109,A,18885
18109,B,19696
18109,B,19697
18110,B,18885
18765,A,19696
18767,A,19699
18527,A,19357
18128,B,18907
18128,A,19661
18128,B,19666
17940,A,19009
17940,B,19663
17940,B,18746
17929,B,19009
17929,A,19662
17929,A,18739
18748,B,19667
18748,A,19668
18795,A,19742
18795,A,19744
17919,B,18744
17919,A,18733
17919,A,18732
17921,B,18733
18559,B,19398
17866,A,18691
17866,B,19661
17866,B,18906
697,A,37430
697,A,37358
18126,A,18906
18747,A,19666
18747,B,19668
17842,B,19955
17842,B,18683
17842,A,18676
17853,A,18683
17846,B,18678
17930,B,18739
20339,B,21279
20339,B,21280
20339,A,21281
18796,B,19744
18796,B,19743
20340,B,21281
18045,A,18824
18031,B,18824
18031,B,18815
18031,A,18817
18086,A,18862
18043,B,18862
18043,A,19725
18043,A,18823
18042,A,18866
18042,B,38604
18042,A,19507
18042,B,18822
18090,B,18866
18090,A,18867
18090,A,19473
18207,A,18997
18039,B,18997
18039,A,19197
18039,A,18821
18626,A,19466
18626,B,19724
18626,A,19465
18627,B,19466
18628,A,19469
18628,A,19468
18628,B,19467
18629,B,19469
18779,A,19720
18780,B,19720
18780,A,19721
18780,A,19722
18084,A,19724
18084,B,18860
18084,A,19467
18783,A,19727
18044,B,19727
18044,A,19200
18044,B,18823
18786,A,19731
18786,A,19732
18788,A,19736
18788,A,19818
18788,B,19839
18789,B,19736
18846,B,19818
18846,B,38603
18846,A,19819
1010,A,38603
1015,A,38604
18083,A,18860
18050,B,19468
18050,B,18827
18050,A,18861
18049,A,18827
18085,B,18861
17478,A,18401
17478,B,18386
17478,A,19710
18008,A,18796
18091,B,18867
18091,A,19728
18091,A,19019
18091,A,18868
18027,A,18872
18027,A,19021
18027,B,18810
18027,B,18871
18093,B,18872
18093,A,18873
18093,B,19471
18094,B,18873
18094,A,19453
18094,A,18875
18098,A,18877
18099,B,18877
18099,B,19111
18099,A,19112
18230,B,19021
18231,A,19022
18229,B,19022
18229,B,19019
18229,A,19020
18774,A,19711
18774,A,19713
18774,A,19712
18770,B,19711
18770,A,19704
18660,B,19713
18660,A,19707
18660,A,19510
18784,B,19728
17477,A,18386
17477,B,18811
17477,B,18996
18026,A,18811
18026,A,18810
18026,A,18870
17475,A,18815
17475,B,19198
17475,A,18385
18387,A,19198
18387,B,19197
18773,B,19710
18773,B,19712
18040,A,19705
18040,B,18821
18771,B,19705
17476,A,18996
17476,B,18385
17476,A,18813
18781,B,19721
18781,B,19723
18782,B,19722
18782,A,19723
18032,A,18869
18032,A,18816
18032,B,18817
18034,B,18869
18034,B,18868
18034,A,18818
18033,B,18816
18035,B,18818
18092,B,18870
18092,A,18871
18092,B,19020
17484,A,19111
17484,B,18390
17484,B,19706
18234,A,19438
18234,B,19025
18599,B,19438
18599,B,19440
18599,B,19439
18661,B,19510
18100,A,18878
18597,A,19440
18597,B,19436
18597,B,19437
18596,A,19436
18598,A,19437
17483,A,18390
17483,A,18801
17483,B,18389
18016,B,18801
18023,A,18807
18023,A,19470
18023,A,18808
17481,B,18807
17481,B,19700
17481,A,19709
17481,A,18388
18630,B,19470
18630,A,19471
18630,A,19472
18017,A,19706
18017,A,18843
18017,B,18802
18772,B,19708
18772,B,19709
17482,A,18389
17482,B,18388
17482,A,18802
18065,B,18843
18631,B,19472
18206,A,18995
18206,A,19024
18206,B,19112
18232,A,19023
18232,A,19025
18232,B,19024
18233,B,19023
18632,B,19473
18237,B,19028
18614,B,19453
18614,A,19454
18614,A,19455
18235,B,19454
18235,B,19732
18235,A,19026
18615,B,19455
18096,B,18875
18080,A,18856
18054,B,18856
18054,A,18859
18054,A,18830
18051,B,18859
18051,A,18828
18051,A,18829
18055,B,18830
18052,A,19414
18052,B,18828
18052,B,19841
18574,B,19414
18574,A,19423
18574,A,19415
18578,A,19418
18862,A,19839
18862,B,19838
18053,B,18829
18089,A,19402
18089,B,19968
18089,A,18865
18564,B,19402
18564,B,19403
18564,A,19846
18569,A,19410
18569,A,19407
18569,A,19408
18567,B,19410
18567,B,19405
18567,A,19406
18573,A,19412
18573,B,19413
18573,A,19411
17494,B,19412
17494,B,18396
17494,A,19815
18025,A,19726
18025,B,18809
18025,B,19508
18019,B,19726
18019,A,18805
18019,A,18804
18858,A,19834
18858,B,19833
18859,B,19834
18859,A,19835
18168,A,19844
18168,B,19845
18168,A,18957
18857,B,19844
18857,A,19833
18857,B,19846
18937,A,19968
18937,B,19969
18937,B,19967
18024,A,18809
18390,B,19200
18390,A,19202
18390,A,19201
18391,B,19202
18658,B,19507
18658,B,19509
18658,A,19508
18041,A,18822
18041,B,19725
18041,B,19465
18659,A,19509
18227,A,19018
18228,B,19018
18228,B,19201
18228,A,19967
18938,A,19969
18560,A,19400
18560,A,19399
18560,B,19404
18562,B,19400
18562,A,19403
18562,B,19401
18561,B,19399
18565,A,19404
18563,A,19401
17493,A,18396
17493,B,18395
17493,B,18804
18021,B,19835
18021,A,18806
18021,A,19842
17492,A,18395
17492,B,18803
17492,B,19843
18022,B,18806
18864,B,19842
18864,A,19843
18018,A,18803
18566,A,19405
18568,B,19406
17491,A,18819
17491,A,19826
17491,B,18394
18036,B,18819
18036,A,21335
18170,A,18958
18171,B,18958
18171,B,19827
18171,A,19832
18851,A,19828
18851,B,19826
18853,B,19828
18853,A,19829
17490,B,18865
17490,B,19819
17490,A,18394
18852,A,19827
18852,B,19829
18856,B,19832
18856,A,19845
18169,B,18957
20382,B,21335
20382,A,21336
18012,A,18876
18012,A,18798
18012,B,19411
18097,B,18876
18097,B,19277
18097,B,19952
18097,A,19951
18461,A,19277
18570,A,19413
18570,B,19407
18570,A,19409
18571,B,19408
18572,B,19409
18013,B,18798
18926,A,19952
18926,B,20575
18926,B,21351
18925,B,19951
19691,A,20575
20394,A,21351
20394,B,21350
20593,A,21653
15475,A,16290
15475,B,16277
15473,B,16290
15473,A,16276
15473,A,19366
15473,B,18897
17495,A,18397
17495,A,18881
17495,B,19831
17496,B,18397
17496,B,18782
17496,A,19820
17911,A,18727
17912,B,18727
17912,A,19870
17912,B,19856
17948,A,18752
17948,B,19483
17948,A,18751
17950,B,18752
17951,A,18753
17951,B,18892
17951,A,18894
17931,B,18753
17931,A,18903
17931,A,18740
17952,A,18754
17952,A,18755
17952,B,19206
17947,B,18754
17947,A,19339
17947,B,18750
17953,B,18755
17953,B,19297
17953,A,19349
17990,B,18881
17990,A,18782
17990,A,18783
18321,A,19110
18321,B,19687
18321,B,19396
17967,B,19110
17967,B,18769
17967,B,18765
17967,A,18764
17964,A,19296
17964,B,18849
17964,B,18762
18476,B,19296
18476,A,19297
18476,A,19299
18477,A,19298
18477,B,19299
18477,A,19301
18478,B,19298
18478,B,19300
18479,B,19301
18479,A,19300
17891,B,19870
17891,B,18960
17891,A,18711
18172,A,19871
18172,B,18959
18172,B,18961
18174,B,19871
18174,B,36729
18174,A,18962
18174,A,19511
19718,A,20605
19718,B,20997
19718,B,21229
19719,B,20605
19719,B,21227
19719,A,21231
59,A,36734
59,A,36735
59,A,36733
17982,B,36734
17982,B,18777
17982,A,19205
17982,A,19395
18103,B,18880
18103,B,19795
18116,A,18891
18116,A,19352
18116,B,19797
18117,B,18891
18117,A,18892
18117,B,19694
18166,A,18955
18166,B,18956
18167,B,18955
18167,A,19008
18167,A,19836
17507,A,19081
17507,B,18405
17507,A,19701
18299,B,19081
18299,A,19082
18299,A,19083
18238,A,19695
18238,B,19029
18238,B,19030
18768,A,19702
18768,B,19703
18768,B,19701
17977,B,19702
17977,A,18774
17977,A,18775
17977,B,19083
18108,A,19716
18108,B,18884
18777,B,19716
18826,A,19785
18827,B,19785
18827,B,19786
18827,A,19787
18778,A,19718
18778,B,19717
18830,A,19793
18830,A,19792
18239,A,19030
17949,B,18894
17949,B,18757
17949,B,18751
18521,B,19352
18521,A,19353
18521,A,19483
18832,B,19796
18832,A,19797
18523,B,19354
18528,B,19358
17956,A,18757
17480,A,19788
17480,B,18387
17480,B,18788
18829,B,19788
18829,A,19789
17999,A,18788
17999,A,18793
17999,A,18846
17999,A,18789
18000,A,18792
18000,A,18847
18000,B,18789
18004,B,18792
18004,B,18793
18067,B,18846
18067,B,18847
18107,A,18884
18107,B,19789
18107,A,19730
17986,A,19790
17986,A,18780
17986,B,19730
17506,B,19790
17506,B,18779
17506,A,18405
17987,B,18780
17985,A,18779
18769,A,19703
18480,A,19737
18480,A,19303
18480,B,19302
18790,B,19737
18481,B,19303
17983,A,18778
17983,B,19822
17983,A,18956
17984,B,18778
18847,A,19821
18847,B,19820
18848,B,19821
18848,A,19822
17991,B,18783
15471,A,16273
15471,B,16274
15471,B,18992
15472,B,16273
15472,A,18766
15472,A,16277
15472,A,19862
17959,A,18759
17959,A,18959
17959,B,19866
17960,B,18759
17970,A,18767
17970,B,18771
17970,B,18768
17969,B,18767
17969,B,18766
17969,A,19691
17972,A,18769
17972,B,18770
17972,B,19008
18860,A,19837
18860,B,19836
18861,B,19837
18861,A,19849
18869,A,19863
18869,B,19862
18869,A,19864
17968,B,19863
17968,A,18765
17968,A,19865
17974,A,18771
17974,B,18774
17974,B,18772
17978,B,18775
17978,A,19786
16496,A,19850
16496,B,19849
16496,B,17381
15469,B,19850
15469,B,19852
15469,A,16272
15469,A,18772
16495,A,19852
16495,B,19851
16495,A,17381
18828,B,19787
18240,A,19031
17971,B,19031
17971,A,18768
18300,A,19851
18300,B,19082
15470,A,16274
15470,A,18993
15470,B,16272
18205,A,18992
18205,B,18993
18393,A,19204
18393,B,19691
18393,A,19478
18394,B,19204
18634,B,19478
18634,A,19694
18870,B,19864
17973,A,18770
17963,A,18848
17963,A,18762
17963,B,18764
18068,B,18848
18068,A,18849
18871,A,19866
18871,B,19865
18871,B,19867
18874,A,19869
18872,B,19869
18872,A,19867
18872,A,19868
18873,B,19868
18173,A,18961
15474,B,16276
15474,A,16291
15474,A,18742
15474,B,36732
15474,B,18741
15485,B,16291
15485,B,36736
15485,A,16286
15485,A,17377
17933,B,18742
17933,A,19334
17933,B,19362
18061,A,18839
18062,B,18839
18062,A,18897
17906,A,18905
17906,A,19692
17906,B,18721
17892,B,18905
17892,B,36727
17892,B,18713
17892,A,18712
18504,A,19332
18505,B,19332
18505,A,19336
18505,A,19333
18507,B,19334
18507,B,19336
18507,A,19335
18763,B,19692
18776,A,19715
18544,B,19715
18544,B,19394
18544,A,19374
18544,A,19385
15490,A,20995
15490,B,16293
15490,A,16348
15490,B,20477
20115,B,20995
20115,B,21228
20115,A,20996
211,A,36727
211,A,36732
212,A,36730
212,A,36736
212,A,36729
18508,B,36730
18508,A,21229
18508,B,36955
18508,B,19335
17910,B,18903
17910,A,18726
17905,B,18722
17905,B,18726
17905,A,18721
17932,B,18740
17932,A,18741
15484,A,16293
15484,B,16285
18677,A,21263
18677,B,36958
18677,B,21264
18677,B,19527
20328,A,21265
20328,A,21264
20328,B,21269
20335,A,21272
20335,B,21271
20335,B,21274
17894,A,18713
20333,B,21268
20333,A,21273
20333,A,21276
20336,B,21273
20336,A,21274
20336,A,21275
20337,A,21277
20337,B,21276
20337,B,21278
20334,B,21277
20334,A,21269
20334,B,21275
20338,A,21278
17893,A,19527
17893,B,18712
15483,A,16285
15483,B,17376
15483,B,16284
18548,A,19380
18548,A,19381
18549,B,19380
18549,B,19382
18549,A,19383
18550,B,19381
18550,B,19383
18541,A,19382
18541,A,19689
18541,B,19370
18542,A,19384
18542,A,19372
18542,A,19371
16486,B,19384
16486,B,17662
16486,B,17373
18551,A,19386
18551,B,19385
18551,A,19388
18552,B,19386
18552,A,19389
18552,A,19391
18553,A,19387
18553,B,19388
18553,B,19390
18554,B,19387
18554,B,19389
18554,A,19392
18762,B,19689
18762,B,19690
15482,B,16286
15482,A,19688
15482,A,16284
16490,B,17377
16490,A,19690
16490,A,17376
16490,B,19688
16818,B,19372
16818,B,17661
16818,A,17662
18546,A,19376
18546,A,19378
18546,A,19377
18545,B,19376
18545,B,19379
18545,A,19375
18547,A,19379
18547,B,19378
18540,B,19371
18540,B,19375
18540,A,19370
16487,A,17374
16487,A,17661
16487,B,19377
16485,B,17374
16485,B,19373
16485,A,17373
18543,A,19373
18543,B,19393
18543,B,19374
18543,A,19390
18556,A,19393
18556,A,19394
18555,B,19392
18555,B,19391
18662,A,19856
18662,B,19511
18662,A,19512
