id,stream,stream_id
18705,downstream,18904
18705,upstream,18693
19195,upstream,18690
19195,downstream,19620
19195,downstream,19196
19458,upstream,19457
18904,downstream,18719
18904,upstream,18706
18904,upstream,18705
19196,upstream,19195
18693,upstream,18690
18693,downstream,18705
18693,downstream,19457
19457,downstream,19456
19457,downstream,19458
19457,upstream,18693
18797,downstream,18814
18797,downstream,18799
18797,upstream,19717
18800,upstream,18799
18800,downstream,19704
18800,downstream,19707
18812,downstream,18813
18879,downstream,18878
18879,upstream,19795
18994,downstream,18796
18994,downstream,18995
18994,upstream,18880
18994,upstream,18387
19007,downstream,19718
19027,downstream,19026
19027,upstream,18795
19027,upstream,19302
19078,downstream,19676
19078,downstream,19079
19078,upstream,18790
19113,upstream,18907
19355,upstream,19360
19355,downstream,19356
19355,upstream,19358
19360,downstream,19355
19693,downstream,18773
19698,downstream,19699
19698,upstream,18773
19719,downstream,19731
19719,downstream,18805
19719,upstream,19686
19719,upstream,19824
19791,upstream,19356
19791,downstream,19353
19816,downstream,19815
19816,upstream,19817
19954,downstream,36959
19954,downstream,19745
19954,upstream,20476
19954,upstream,20477
21266,downstream,21270
21267,upstream,21268
21267,upstream,21271
36959,upstream,19954
38605,upstream,19700
38605,upstream,19708
38606,upstream,19717
19676,upstream,19078
19079,upstream,19078
18814,upstream,18797
18799,upstream,18797
18799,downstream,18800
18799,downstream,18874
18874,upstream,18799
18761,upstream,18746
18895,downstream,18756
18895,upstream,19663
18895,upstream,19665
18896,upstream,19886
18896,downstream,18756
19071,downstream,19070
19114,upstream,18909
19664,upstream,18746
19681,downstream,19665
19886,downstream,18896
19886,downstream,19877
19886,upstream,19889
22671,upstream,22755
22671,downstream,37430
22671,downstream,18909
22757,upstream,22756
37354,upstream,19667
37354,upstream,19398
18883,upstream,19070
18883,downstream,19854
18883,upstream,19673
19070,upstream,19071
19070,downstream,18883
19070,upstream,19069
19115,upstream,18790
19802,downstream,19804
19802,upstream,19648
38607,upstream,19873
19853,downstream,18790
19853,downstream,18964
19853,upstream,19854
18790,downstream,19078
18790,downstream,19115
18790,upstream,19853
18963,downstream,19805
18963,upstream,18964
18964,upstream,19853
18964,downstream,18963
19854,upstream,18883
19854,downstream,19853
19854,upstream,19803
19803,downstream,19854
19803,upstream,19804
19804,upstream,19802
19804,downstream,19803
19675,downstream,19674
19675,upstream,19876
19855,downstream,19652
19855,upstream,19872
19885,downstream,19884
19885,upstream,19876
19116,upstream,18890
19116,downstream,19648
19116,upstream,19652
19648,downstream,19072
19648,downstream,19802
19648,upstream,19116
19652,upstream,19855
19652,downstream,19116
19872,downstream,19855
19872,upstream,19873
19873,upstream,18965
19873,downstream,38607
19873,downstream,19872
19873,upstream,19884
19884,upstream,19885
19884,downstream,19873
19673,downstream,18883
19673,upstream,19674
19674,upstream,19675
19674,downstream,19673
19876,downstream,19675
19876,downstream,19885
19876,upstream,19877
19877,upstream,19886
19877,downstream,19876
19069,downstream,19070
18756,upstream,18895
18756,upstream,18896
18696,downstream,18698
18703,upstream,18704
18703,downstream,18709
19068,upstream,18674
19068,downstream,19067
19670,downstream,19672
19670,upstream,19887
19682,downstream,19659
19682,upstream,18698
19682,upstream,18700
19879,downstream,19878
19879,upstream,19880
19895,downstream,19880
19895,upstream,18709
19895,upstream,19874
37355,upstream,18908
37356,upstream,19887
19881,downstream,19890
19881,upstream,19882
19889,downstream,19886
19889,upstream,19890
19890,upstream,19035
19890,upstream,19881
19890,downstream,19889
18730,upstream,19658
19659,upstream,19682
19659,downstream,19660
19659,downstream,19658
19659,upstream,18966
19660,upstream,19659
19878,upstream,19879
19878,downstream,18966
19658,downstream,18730
19658,upstream,19659
19658,downstream,19882
19882,downstream,19881
19882,upstream,19658
18966,downstream,19659
18966,upstream,19878
18694,downstream,18700
18694,upstream,19122
18698,upstream,18696
18698,downstream,19682
18698,upstream,18695
37357,upstream,19123
18700,upstream,19456
18700,downstream,19682
18700,upstream,18694
18680,downstream,19123
19123,downstream,37357
19123,upstream,18680
19123,downstream,18686
19123,downstream,19122
19123,upstream,19613
19615,downstream,19613
18686,upstream,19123
19122,downstream,18690
19122,downstream,18694
19122,upstream,19123
19614,upstream,18674
19614,downstream,19613
19613,downstream,19123
19613,upstream,19615
19613,upstream,19614
18710,upstream,18704
18695,downstream,18698
19459,downstream,19880
19880,downstream,19879
19880,upstream,19895
19880,upstream,19459
18704,downstream,18703
18704,downstream,18710
19671,upstream,19672
19671,downstream,19669
19672,upstream,19670
19672,downstream,19671
19199,downstream,19669
19669,upstream,19671
19669,upstream,19199
18682,downstream,19892
18682,upstream,19067
19892,upstream,18682
19892,downstream,19891
19892,upstream,18398
19893,downstream,18967
19893,downstream,19894
19893,upstream,18687
19893,upstream,19891
18709,upstream,18703
18709,downstream,19895
18709,upstream,18701
18908,downstream,37355
18908,downstream,18697
18967,upstream,19893
19883,downstream,19888
19883,upstream,19894
19883,upstream,18697
19888,upstream,19883
19888,downstream,19887
19875,downstream,19874
19875,upstream,19887
19874,downstream,19895
19874,upstream,19875
19887,downstream,19670
19887,downstream,37356
19887,upstream,19888
19887,downstream,19875
18701,downstream,18709
19894,upstream,19893
19894,downstream,19883
18697,upstream,18908
18697,downstream,19883
18687,downstream,19893
19891,upstream,19892
19891,downstream,19893
19067,upstream,19068
19067,downstream,18682
19067,upstream,19137
19137,downstream,19067
18398,downstream,19892
18398,upstream,19126
18398,upstream,22670
22669,upstream,22668
22669,upstream,22697
22677,downstream,22676
22677,upstream,22678
22681,downstream,22764
22681,upstream,22680
19126,downstream,18398
19126,upstream,18852
22670,downstream,18398
22764,upstream,22681
22764,downstream,22789
22764,upstream,22765
22788,downstream,18852
22788,upstream,22789
18852,downstream,19126
18852,upstream,22788
22676,upstream,22677
22676,downstream,22789
22789,upstream,22764
22789,downstream,22788
22789,upstream,22676
22706,upstream,22708
22765,downstream,22764
22708,downstream,22706
22668,downstream,22669
22668,upstream,22678
22697,downstream,22669
22697,upstream,22694
22697,upstream,22696
22680,upstream,22544
22680,upstream,22761
22680,downstream,22681
22680,downstream,22679
22678,downstream,22677
22678,downstream,22668
22678,upstream,22679
22679,upstream,22680
22679,downstream,22678
22694,downstream,22697
22696,downstream,22697
22696,upstream,22755
22755,upstream,22756
22755,downstream,22671
22755,downstream,22696
18885,downstream,19696
18885,downstream,19697
19696,upstream,18885
19699,upstream,19698
19699,upstream,19697
19697,upstream,18885
19697,downstream,19699
19357,upstream,19356
19359,downstream,19356
19356,upstream,19355
19356,downstream,19791
19356,downstream,19357
19356,upstream,19359
18907,downstream,19113
18907,downstream,19662
18907,upstream,19661
19009,upstream,19662
19009,downstream,19663
19009,downstream,18746
19009,upstream,18739
19662,upstream,18907
19662,downstream,19009
19667,downstream,37354
19667,downstream,18732
19667,upstream,19668
19742,upstream,19955
19742,upstream,18679
18744,downstream,19665
18744,upstream,18733
18744,upstream,18732
19663,downstream,18895
19663,upstream,19009
19665,downstream,18895
19665,upstream,19681
19665,upstream,18744
18733,downstream,18744
19398,downstream,37354
19398,downstream,18732
18732,upstream,19667
18732,downstream,18744
18732,upstream,19398
18746,downstream,18761
18746,downstream,19664
18746,upstream,19009
18691,downstream,19661
18691,downstream,18906
18691,upstream,18909
19661,downstream,18907
19661,upstream,18691
19661,downstream,19666
37430,upstream,22671
18906,upstream,18691
18909,downstream,19114
18909,upstream,22671
18909,downstream,18691
19666,upstream,19661
19666,downstream,19668
19668,downstream,19667
19668,upstream,19666
19955,downstream,37359
19955,downstream,19742
19955,upstream,18676
37358,upstream,19135
18683,upstream,18676
18676,upstream,19135
18676,downstream,19955
18676,downstream,18683
18679,upstream,18677
18679,downstream,37359
18679,downstream,19742
18679,upstream,18678
18678,downstream,18679
18739,downstream,19009
18685,upstream,18840
18685,upstream,19745
21270,upstream,21266
21270,upstream,21280
21279,upstream,21281
19745,upstream,19954
19745,downstream,18685
21280,downstream,21270
21280,upstream,21281
21281,downstream,21279
21281,downstream,21280
18824,upstream,18817
18862,upstream,19725
18862,upstream,18823
18866,downstream,38604
18866,upstream,18867
18866,upstream,19473
18866,downstream,18822
18997,upstream,19197
18997,upstream,18821
19466,downstream,19724
19469,downstream,19467
19720,upstream,19721
19720,upstream,19722
19724,upstream,19466
19724,downstream,18860
19724,upstream,19465
19727,upstream,19200
19731,upstream,19719
19736,downstream,19839
19818,downstream,19839
19818,upstream,19819
38603,upstream,19819
38604,upstream,18866
38604,upstream,19507
18860,upstream,19724
18860,upstream,19467
19468,upstream,18861
19468,downstream,19467
18827,upstream,18861
18861,downstream,19468
18861,downstream,18827
19467,upstream,19469
19467,downstream,18860
19467,upstream,19468
18401,downstream,18386
18401,upstream,19700
18401,upstream,19708
18796,upstream,18994
18867,downstream,18866
18867,upstream,19728
18867,upstream,19019
18867,upstream,18868
18872,upstream,18873
18872,downstream,18810
18872,downstream,18871
18873,downstream,18872
18873,downstream,19471
18873,upstream,19453
18873,upstream,18875
18877,upstream,19112
19021,downstream,18810
19021,downstream,18871
19022,upstream,19020
19711,upstream,19704
19713,upstream,19707
19713,upstream,19510
19728,downstream,18867
18386,upstream,18401
18386,downstream,18811
18386,upstream,19710
18386,downstream,18996
18811,upstream,18386
18815,downstream,19198
18815,upstream,18817
19198,upstream,18815
19198,downstream,19197
19198,upstream,18385
19710,downstream,18386
19197,downstream,18997
19197,upstream,19198
19705,downstream,18821
18821,downstream,18997
18821,upstream,19705
18996,upstream,18386
18996,downstream,18385
18385,downstream,19198
18385,upstream,18996
18385,upstream,18813
18813,upstream,18812
18813,downstream,18385
19721,downstream,19720
19722,downstream,19720
19722,upstream,19723
19723,downstream,19722
18869,downstream,18817
18869,upstream,18818
19019,downstream,18867
19019,upstream,19020
18816,downstream,18817
18817,downstream,18824
18817,downstream,18815
18817,upstream,18869
18817,upstream,18816
18868,downstream,18867
18868,upstream,18818
18818,downstream,18869
18818,downstream,18868
18810,upstream,18872
18810,upstream,19021
18870,upstream,18871
18871,upstream,18872
18871,upstream,19021
18871,downstream,18870
18871,downstream,19020
19020,downstream,19022
19020,downstream,19019
19020,upstream,18871
19111,downstream,18390
19111,downstream,19706
19111,upstream,19112
19438,downstream,19025
19704,upstream,18800
19704,downstream,19711
19707,upstream,18800
19707,downstream,19713
19510,downstream,19713
18878,upstream,18879
18878,upstream,19439
19440,downstream,19436
19440,downstream,19437
19436,upstream,19440
19437,upstream,19440
19439,downstream,18878
18390,upstream,19111
18390,downstream,18389
18801,downstream,18389
18807,upstream,19709
18807,upstream,18388
19470,upstream,19471
19470,upstream,19472
19700,downstream,38605
19700,downstream,18401
19700,downstream,18808
19700,upstream,19709
19700,upstream,18388
19706,upstream,19111
19706,downstream,18802
19708,downstream,38605
19708,downstream,18401
19708,downstream,18808
18808,upstream,19700
18808,upstream,19708
18389,upstream,18390
18389,upstream,18801
18389,downstream,18388
18843,downstream,18802
19709,downstream,18807
19709,downstream,19700
18388,downstream,18807
18388,downstream,19700
18388,upstream,18389
18388,upstream,18802
18802,upstream,19706
18802,upstream,18843
18802,downstream,18388
19471,upstream,18873
19471,downstream,19470
19472,downstream,19470
18995,upstream,18994
18995,downstream,19112
19023,downstream,19024
19025,upstream,19438
19025,downstream,19024
19024,upstream,19023
19024,upstream,19025
19024,downstream,19112
19112,downstream,18877
19112,downstream,19111
19112,upstream,18995
19112,upstream,19024
19473,downstream,18866
19028,downstream,19026
19453,downstream,18873
19453,upstream,19454
19453,upstream,19455
19454,downstream,19453
19454,upstream,19026
19455,downstream,19453
19732,upstream,19026
18875,downstream,18873
19026,upstream,19027
19026,upstream,19028
19026,downstream,19454
19026,downstream,19732
18856,upstream,18859
18856,upstream,18830
18859,downstream,18856
18859,upstream,18828
18859,upstream,18829
18830,downstream,18856
19414,downstream,18828
19414,downstream,19841
19414,upstream,19423
19414,upstream,19415
19839,upstream,19736
19839,upstream,19818
19839,downstream,19838
18828,downstream,18859
18828,upstream,19414
19841,downstream,19840
19841,upstream,19414
18829,downstream,18859
19423,upstream,19424
19423,downstream,19414
19423,upstream,19838
19838,upstream,19839
19838,downstream,19423
19415,downstream,19414
19402,downstream,19968
19402,upstream,19846
19410,upstream,19406
19412,upstream,19815
19412,downstream,19413
19726,downstream,18809
19726,downstream,19508
19726,upstream,18805
19726,upstream,18804
19834,downstream,19833
19834,upstream,19835
19844,upstream,19833
19844,downstream,19845
19968,upstream,19402
19968,downstream,19969
19968,downstream,19967
19968,upstream,18865
18809,upstream,19726
19200,downstream,19727
19200,upstream,19202
19200,downstream,18823
19200,upstream,19201
19202,downstream,19200
19507,downstream,38604
19507,downstream,18822
19507,upstream,19508
18822,upstream,18866
18822,upstream,19507
18822,downstream,19725
18822,downstream,19465
19725,downstream,18862
19725,upstream,18822
19465,downstream,19724
19465,upstream,18822
18823,downstream,18862
18823,upstream,19200
19509,upstream,19508
19508,upstream,19726
19508,downstream,19507
19508,downstream,19509
19018,upstream,19967
19201,downstream,19200
19201,upstream,19967
19969,upstream,19968
19967,upstream,19968
19967,downstream,19018
19967,downstream,19201
19400,downstream,19404
19400,upstream,19403
19399,downstream,19404
19404,upstream,19400
19404,upstream,19399
19403,downstream,19400
19403,upstream,19846
19403,downstream,19401
19833,upstream,19834
19833,downstream,19844
19833,downstream,19846
19846,downstream,19402
19846,downstream,19403
19846,upstream,19833
19401,upstream,19403
